tweet_no	tweet_id
2633	1259200471245492225
2634	1276024413067128833
2635	1268568528006926338
2636	1257988652321423361
2637	1251042548338040833
2638	1264720622451593225
2639	1260654840629190656
2640	1251180082049187843
2641	1250151826437156871
2642	1273587483889065984
2643	1291652225421455360
2644	1280074517260484608
2645	1265582646836551681
2646	1249639517025439745
2647	1251048778758606848
2648	1256098218745696258
2649	1280069807316975617
2650	1236542987284471808
2651	1236711166623322112
2652	1270965663130058757
2653	1251550568809558016
2654	1253573428126404609
2655	1254147371509977088
2656	1252355102125350912
2657	1296372048730763266
2658	1244580716727488512
2659	1245391728426786817
2660	1275005128878297089
2661	1260189257735516163
2662	1280805028752695296
2663	1252617226458456066
2664	1257333713022656512
2665	1239288784254009346
2666	1251390646100819969
2667	1294702688446353408
2668	1266268608734179328
2669	1255364986211315716
2670	1298116534645161984
2671	1298515100425428992
2672	1252148997382385665
2673	1256474761967939585
2674	1251401064412180482
2675	1290637914137931777
2676	1261771134317494272
2677	1291348326185603073
2678	1271285097417732099
2679	1294655274620456961
2680	1272761633497067520
2681	1277894853024718849
2682	1274635484216659972
2683	1290352277132279808
2684	1270614420536922113
2685	1242749319830278145
2686	1281123547214217217
2687	1296918708594642953
2688	1256993235962073089
2689	1240523692486074369
2690	1282548195017363456
2691	1293852606369017856
2692	1286255525152337921
2693	1266040023222226947
2694	1294504407397281794
2695	1258411526978826243
2696	1241012232022097922
2697	1250717580567945217
2698	1254297634052939777
2699	1256594465348825089
2700	1289155961119215617
2701	1249587413678243840
2702	1273958468907495424
2703	1280377207614029824
2704	1259139729292959744
2705	1245586422846767105
2706	1279747415537573890
2707	1282213885655879680
2708	1294878590367084544
2709	1273354908822114309
2710	1296411481353998337
2711	1274921893917872128
2712	1266327066552737793
2713	1295609999234916353
2714	1263078772531769344
2715	1252117521051856898
2716	1263358875534798849
2717	1252164362330083328
2718	1251390987945082882
2719	1295623306419281922
2720	1254643098048749568
2721	1290640839320965122
2722	1291676017195712513
2723	1286031045352202240
2724	1273934945581441024
2725	1269152019450859520
2726	1273165329817010178
2727	1295670535356133377
2728	1289286637239721984
2729	1256161449958871040
2730	1252120057557274624
2731	1261230739816923139
2732	1240616692541161472
2733	1282976189829660674
2734	1269025432646627329
2735	1271378624634073088
2736	1253687927252701186
2737	1226934330720706560
2738	1254788774866767873
2739	1253946952049405952
2740	1269241384361431041
2741	1288075485457584135
2742	1242151933441343490
2743	1261295215501074432
2744	1238041351968653312
2745	1256520444653510657
2746	1253266722221690880
2747	1290898466646814720
2748	1268389286992379908
2749	1296806735324295168
2750	1287288497913634816
2751	1288472682640609287
2752	1288886915547136001
2753	1277806576129245185
2754	1273874209081622528
2755	1257564371640819713
2756	1257951115066273794
2757	1277831719366860805
2758	1252513660003639296
2759	1241273265533923330
2760	1250443526191468544
2761	1251827807510040576
2762	1270333564492677120
2763	1297319495221075969
2764	1263201497879371777
2765	1270971836025667584
2766	1280815038346006529
2767	1254327123487215616
2768	1276071063848398848
2769	1253925643739414528
2770	1271386079959175168
2771	1285599169042948098
2772	1247887179713409026
2773	1245640780884000769
2774	1251870749121544193
2775	1257258463832551425
2776	1236983592049229824
2777	1250039440917094400
2778	1274988374999404544
2779	1294923507600629760
2780	1262616453569798150
2781	1287245563461873665
2782	1257199138514644992
2783	1258654494071586816
2784	1239115962470805507
2785	1239828675270508544
2786	1265655653315547139
2787	1249926050655678465
2788	1246701236105216009
2789	1281933848788566016
2790	1275306555056013313
2791	1291686691250503680
2792	1274599550548918275
2793	1264164430536822784
2794	1248234215298273283
2795	1276374506215559169
2796	1257937895052193792
2797	1257912613767393280
2798	1280375583550181378
2799	1283774495703085057
2800	1280394223091671040
2801	1252920164099768320
2802	1246453548747034624
2803	1236418606726078464
2804	1293141824681410563
2805	1235995582872903682
2806	1273142859525431297
2807	1271699871863648257
2808	1264090289662234625
2809	1259097618766069760
2810	1245217219233136641
2811	1260185365006123010
2812	1256508164620640256
2813	1259757040412626949
2814	1286966306651209728
2815	1273998770322227202
2816	1295316395098624008
2817	1269683678436683780
2818	1277882957684867072
2819	1245641224880447488
2820	1253143368722497536
2821	1237682282095349761
2822	1264070259633524736
2823	1278818615530328065
2824	1249660557738852354
2825	1263549184713658370
2826	1254701486866653185
2827	1285114706915721217
2828	1282571615461683205
2829	1245251344685989889
2830	1273278111912583168
2831	1269271046441652226
2832	1257245201757806592
2833	1269163176198836224
2834	1260800247388876800
2835	1294171501365788673
2836	1297483305579945986
2837	1273995715723722752
2838	1259035760906436608
2839	1270617977327702016
2840	1251045541468831744
2841	1267710761255809024
2842	1255844596120256512
2843	1261180635961589760
2844	1228606067963310082
2845	1278715296686256129
2846	1260959868778885120
2847	1253195591687036929
2848	1249240922057048065
2849	1261289229851734017
2850	1275371286982586369
2851	1249975356343431169
2852	1245215529297760256
2853	1254381225977888769
2854	1276462347071164417
2855	1295698924532097024
2856	1287989922335531008
2857	1254275780521209856
2858	1247140756499976192
2859	1254884156452016128
2860	1260574462921052165
2861	1257226379629821952
2862	1239642723767984128
2863	1237284412536037377
2864	1289260523377160192
2865	1282971460315697152
2866	1242406830048854018
2867	1300096126964686848
2868	1259003925606383618
2869	1276439014225121280
2870	1298889240592420864
2871	1252884831404351488
2872	1244778012685426688
2873	1295597373096329216
2874	1239100573963739136
2875	1299709022329688064
2876	1294144267129106432
2877	1251030709554249728
2878	1254027107967041536
2879	1260175396378677248
2880	1262254961209094147
2881	1256091061434417153
2882	1269960245067026432
2883	1263088360836530186
2884	1256043833776836608
2885	1287281645045854208
2886	1282332636036431873
2887	1275083520700870657
2888	1253914646462885889
2889	1255475989456527362
2890	1275690050039287808
2891	1276387048350519296
2892	1247792913574064133
2893	1245268800854990848
2894	1270661082508640259
2895	1280009830477049856
2896	1250426705358884870
2897	1254648922393513986
2898	1277897178481131521
2899	1257573791447818240
2900	1274751194091659265
2901	1270626141670342657
2902	1287256432174338049
2903	1283356295970553856
2904	1276381935950917632
2905	1255846627115503623
2906	1236926978302803968
2907	1280044281454120960
2908	1250419104671911942
2909	1254372084307972098
2910	1279303429127634944
2911	1248505563001978883
2912	1251392084608782336
2913	1274961880700858368
2914	1259380551213080577
2915	1272430830221250562
2916	1241216305660862464
2917	1278369627022569473
2918	1283655236628951040
2919	1286637676003614720
2920	1241443972620464129
2921	1250700177666646024
2922	1233709542485217280
2923	1262786585235521539
2924	1260092347418906624
2925	1282318804643729409
2926	1238034381467291649
2927	1287461884652912641
2928	1280818035339792385
2929	1265960129419190279
2930	1244736942195068931
2931	1245359932947468289
2932	1279315852282773504
2933	1280155185667547136
2934	1271381150167162887
2935	1259787753862152193
2936	1273991928334426118
2937	1257959705231704065
2938	1298863984339279872
2939	1254769997055836160
2940	1258675237316702208
2941	1257182844809613312
2942	1244591836242546689
2943	1233404423457660931
2944	1263715640944340993
2945	1272094186200805376
2946	1300383593991110661
2947	1272791820649615361
2948	1265537330938511360
2949	1249689193112129542
2950	1270456090900168705
2951	1245728519746961408
2952	1296687941436289024
2953	1248482564928442369
2954	1244574428874387458
2955	1283063473077981185
2956	1262790565479026690
2957	1252646352007442432
2958	1257670640624173062
2959	1253996649837481989
2960	1296713462417170432
2961	1248895762219634688
2962	1261635882181943296
2963	1243501759412256769
2964	1284383084050296832
2965	1246407818661462016
2966	1288038706272772097
2967	1274711935276077058
2968	1248923257023037440
2969	1291404403623305220
2970	1271668454639239169
2971	1290235569058938885
2972	1253397085396832262
2973	1258001046443569154
2974	1294173466275577857
2975	1279062150171017221
2976	1280801381998301184
2977	1246307767901544451
2978	1290181331318484994
2979	1272804282899800064
2980	1279024804738318338
2981	1255733905564581889
2982	1270367084741099520
2983	1274267321956212736
2984	1249258369673814018
2985	1288445423649198087
2986	1255554258734383107
2987	1258454497518551042
2988	1275406159818698757
2989	1278947666999873536
2990	1279657518873088001
2991	1248632599800680455
2992	1289652297455349760
2993	1283331954495180805
2994	1258714164886933505
2995	1270956611390124032
2996	1253187951162462209
2997	1271392641104719872
2998	1292239819574333441
2999	1250723095024984064
3000	1249964712474955777
