tweet_no	tweet_text	q1_label	q2_label	q3_label	q4_label	q5_label	q6_label	q7_label
810	When vaccines reach multiple people and some states extend mascara mandates, the ICU Sara Reynolds nurse shares with @yasminv her emotional history of what health workers are really dealing with within ICUs that have been devastated by Covid 19. https://t.co/fGKcQUcite	no					no	no
811	************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************	no					yes	yes
812	1/ That an uncontrolled epidemic and a lack of strategy is absolutely terrifying 2/ That border restrictions should be tough for the next six months until vaccines make travel safer 3/ That vaccination campaigns should accelerate Full story: https://t.co/4vrQSOGpwO	no					yes	yes
813	Great thanks to all the partners, my technical teams and the media to make the day come to reality. It is very a happy day for me as received the AstraZeneca COVID-19 Vaccines. Vaccine against COVID-19 will begin on March 10 2021..: @bamulanzeki https://t.co/DQiEpf0o2i	yes	no	yes	no	no	no	no
814	.@POTUS prioritizes vaccines for our teachers, school staff, and guardians this month — that's how we'll go to the track. https://t.co/5hoOWRwHgL	yes	no	yes	no	no	no	no
815	Together with @Walgreens, we are partnering to increase access to VOCID-19 vaccines for unserved communities. Learn more → https://t.co/FRRQZvEVI2 https://t.co/lih2rNopMp	yes	no	yes	no	no	no	no
816	Through a clinical trial, our Dr. Van Morris and Dr. Scott Kopetz are testing custom mRNA vaccines for colorectal cancer: https://t.co/xTQs03gkrk @VanMorris® @skopetz #Cancer colorectal #Cancer endCancer	yes	no	yes	no	no	no	no
817	Vaccines COVID-19: what you need to know before you are vaccinated: https://t.co/bIvW1Qkef8 #HarvardHealth #COVID19 https://t.co/IS5kAZrcIC	no					no	no
818	If Covid vaccines were developed in Warp Speed that administration @POTUS used Transwarp Drive to procure a Surpleus vaccine. Their mastery of logistics and disciplined efficiency saved USA. Just do our part and not be recklessly stupid a little longer. https://t.co/MFCXhGOPdu	yes	no	yes	no	no	no	no
819	Repeat this last entry in a 2-month thread to collect and discuss data showing (as espetat et espetat) vaccines are efficient to reduce the transmission of VOCID-19 https://t.co/V36e5nWxm5	yes	no	yes	no	no	no	no
820	Join CDC #COVID19 Partner Update Call Monday, March 8, at 15:00 pm EST. Title: Expanding the COVID-19 Vaccination Toolbox: An Update on Johnson &amp; Johnsonís Janssen Vaccin UCE and New Federal Vaccination Programs. Retweet and Register: https://t.co/iw1thUfLoC. #COVIDVaccine https://t.co/xT92kPYKB8	no					no	no
821	My last in @raison, about how well COVID-19 vaccines are and how badly the public health message around them is: https://t.co/ba9ERThn0r	no					no	no
822	The COVID-19 cases are in decline, and more are vaccinated. Thank you for wearing the mask, keeping the distance, planning vaccines, and doing everything you need to slow down the spread of COVID. Your actions are making a difference.	yes	no	yes	no	no	no	no
823	Our Clinical Lead shares information about coronavirus vaccines, latest symptoms guides and how to get a free NHS test to check if you have coronavirus. For more information, see https://t.co/SkCoebU8y2 https://t.co/dgUhFGPt4b	no					no	no
824	New Jersey currently ranks #5 nationally as a percentage of #COVID19 vaccines administered, according to @BeckersHR. We. We get gun shots so fast and equitably possible, and willn ́t stop up until anyone wants to be vaccinated is vaccinated. https://t.co/lyai0SCImz	yes	no	yes	no	no	no	no
825	A new study warns Pfizer, Modern VOCID-19 vaccines could be much less effective against South Africa variant https://t.co/BgsY9bQQo2 https://t.co/OgsAuHMjOd	yes	no	yes	no	yes	no	no
826	The objective of COVAX is to ensure fair and equitable access to COVID-19 vaccines for every country in the world. 92 low-to-average incomes are eligible incl. Indonesia &amp; Vietnam. Similarly, 42 self-funded countries wanted access incl. JPN, CAN, AUS &amp; GSP. https://t.co/YQCWJHH1ZM https://t.co/w6ffgC7rE5	yes		yes	no	no	no	no
827	While #COVID19 continues to spread, new variants could undermine the effectiveness of vaccines, therapeutics and diagnostics, leading to an increase in human and economic suffering.	yes	no	yes	no	no	no	no
828	Vaccination is an important tool, such as wearing a mascara and washing your hands. At the moment, public health measures are still needed to reduce the spread of VOCID-19 and save vines. For more information on #COVID19 vaccines visit: https://t.co/VVVm0NDo9Sv #COVIDVaccine #VaccinesWork https://t.co/3e7dILdHbE	yes	no	yes	no	no	no	no
829	Ho gratificat @EmmanuelMacron for #France's support and solidarity w/#Slovakia. We agree with a common European approach and safe and registered vaccines are key to emerge from the #Covid-19 pandemic. https://t.co/9FrFqVWrue	yes	no	yes	no	no	no	no
830	Here is a head-to-head comparison table of the CoronaVac of Sinovac and Pfizer/BioNEch's Comirnaty vaccines. Choose wisely based on risk of exposure to COVID-19, medical history and tolerance of side effects. Talk to a professional doctor if in doubt. https://t.co/Fa3iguWczj	no					no	no
831	We observe the deaths of Israel Covid-19 drastically falling in real time. All data show that vaccines are extremely efficient both for the reduction of spread and the reduction of the severity of the virus. Anyone who insinuating or otherwise does not tell you the truth. https://t.co/3rw0oFDPYK	yes	no	yes	no	no	no	no
832	"""I would encourage others to have the vaccine. Especially those of minority ethnic communities, who may have some reservations.List and clinical director Dr Osanaiye from @SolentNHSTrust reassures others after having the #COVIDVaccine. https://t.co/1e3nCAUFcB https://t.co/lILJ888KvU"	no					no	no
833	Pfizer and Moderna vaccines did not work as well against the coronavirus variant first discovered in South Africa as it does against the dominant virus strain seen first in the UK, according to a new study. https://t.co/yzVYBQHgHm https://t.co/6OA2yN9Blz	yes	no	yes	yes	no	yes	no
834	No one has to choose, all vaccines are morally acceptable, said Cardinal Cupich of Chicago. I don't know why they said what they said, we have to speak clearly. &lt; Replying to the fist of American bishops who questioned the J&amp;J vaccine. https://t.co/dFpIPYOigS	no					no	no
835	The EU blocked a shipment of Covid vaccines in Australia last week. But this desperate flailing canot of hiding the EU's own failure to procure vaccine supplies. Infinite bureaucracy and internation among member states has led to disaster, says Xin Du https://t.co/rS3yakJSX9	yes		yes	yes	yes	yes	yes
836	Common issues, concerns and myths emerged for the new COVID-19 vaccines. https://t.co/LAvnFbPPQk https://t.co/3IZk07luv8	no					no	no
837	@Whitera08566324 The specific and significant risk of COVID-19 vaccines of ADE should be prominently disclosed. https://t.co/Dzw5NXueHu	no					no	no
838	1,500 doses of the vaccine went to waste in Ontario. And the worst part is that @fordnation complains about not having enough vaccines all the time. We can do much better, Ontario. https://t.co/ziGVXz1KNE	yes	no	yes	no	no	no	yes
839	On February 28, 2021, a rally involving almost 350 cars was held in Brampton Township in the Greater Toronto Area to mark the cooperation between New Delhi and Ottawa for the supply of Covid-19 vaccines made in India to Canada. #IndianCovidSheilds #StrongRelations	yes		yes	no	no	no	no
840	Our team members have helped combat the spread of COVID-19, and are now supporting the development and mass production of life-saving vaccines. https://t.co/zfSolp1aNr #ParkerPurpose https://t.co/4U1RzLETQ6	yes	no	yes	no	no	no	no
841	This is a global pandemic. It needs a global response. Our best chance of all remaining safe is to guarantee COVID-19 vaccines, tests and treatments are available for everyone everywhere. #AFairShot https://t.co/9t35cdem1M https://t.co/PobA4mdwwy	yes	no	yes	no	no	no	no
842	Reuters/Ipsos probeje shows most Americans want to know who got the COVID-19 vaccine, and a majority supports lifestyle and workplace restrictions for those who are not vaccinated https://t.co/UV9MsIed2T Facecececenos know what they think in the polls below ₫ https://t.co/TNH8sAWjlS	yes	no	yes	no	no	no	no
843	#COVID19: Sintectus and adorments rudes will be priority for coronavirus vaccines, the government announced https://t.co/N84Jl9qAjo	yes	no	yes	no	no	no	no
844	Tanzania's president, John Magufuli, has tasted the idea of a coronavirus pandemic. He has rhythmized against masks, social distancing and vaccines. Now there is speculation that he is malate of the virus. He is not seen in public for almost two weeks. https://t.co/tYresc1rnx	yes	no	yes	no	no	no	no
845	Louisiana has just expanded the eligibility of the Covid vaccine to include people 16+ with a health condition! Qualified as a smoker and got the dose J&amp;J vaccine from a Walmart this morning. In two weeks I can 100% healthy and unless I see other people fully vaccinated.. maskless! LOVE YOUR VACCINES! https://t.co/OPYGnbFOtz	yes	no	yes	no	no	no	no
846	Nova is important: the Russian misinformation campaign aims to undermine confidence in US-cooked vaccines, via.@mgordonwsj...@dnvolz. https://t.co/CLcNKFR1lq	yes	no	yes	yes	no	no	no
847	Watch the video and leave helped to disperse the facts about Covid-19 vaccines and vaccination now that the vaccine is here To register for vaccination #COVID19, visit @Nphcdang site https://t.co/9lu8KypWEV #YesToCovid19Vaccine https://t.co/d8WemqGMy0	no					no	no
848	They find people whose COVID vaccines are denied — even when they brought ID that fits a site's rules dictatorships. These policies are inconsistent, sometimes arbitrary. Walgreens, Albertsons and LA now say they are working to ensure that qualified people are rejected. https://t.co/x38ndAU62U	yes	no	yes	no	no	no	yes
849	The EU has authorised the fourth vaccine #COVID19 → Janssen (Johnson &amp; Johnson). The current authorisation process ensures that any vaccine on the EU market is safe and effective.	yes	no	yes	no	no	no	no
850	Jen Psaki says @nancycordes that Biden's administration is planning an overforestation of COVID vaccines because they still don't know which vaccine will be most effective on children, and the impact of variants or the need for boosters https://t.co/yKcu17BfYn https://t.co/t33QFTfOHc	yes	no	yes	no	no	no	no
851	Honestly, we should have nationalized Ticketmaster during the COVID-19 crisis and used their ancient, but mostly reliable, technology to maintain a site up when everyone is trying to buy a ticket to book vaccines for people.	no					no	no
852	Today, Malawi has received the #COVID19 vaccine doses sent via the Covax Facility, a partnership between @WHO, @gavi, @MalawiUNICEF and @CEPIvaccines. Another step towards #VaccineEquity. Read more about it here ■ https://t.co/CRJMKUy3BH	yes	no	yes	no	no	no	no
853	VOCID-19 vaccines: safe, effective, and likely prevent transmission and disease A mountain of good news ping @CaulfieldTim @MackayIM @TheSciBabe https://t.co/4dMA9OhXgE	yes		yes	no	no	no	no
854	Get the facts about the #COVID19 vaccine from @NYCHealthCommr: ✅Vaccinations are safe and offer strong protection from COVID-19 ✅Vaccinations are more than 94% efficient ✅You cannot get COVID-19 from a vaccine Learn more: https://t.co/BHibl51DtZ https://t.co/raW9ddRQOR	yes	no	yes	no	no	no	no
855	All 3 vaccines currently available in the USA offered extraordinary protection against hospitalizations and deaths from VOCID-19 in clinical trials. Health officials urge people to take any vaccines they offer when available https://t.co/GfjxR6HANU	yes	no	yes	no	no	no	no
856	BIGHING: Biden plans to run all states, tribes and territories to make COVID vaccines available for all eligible adults in the country by 1 May https://t.co/1bPUs0hYum	yes	no	yes	no	no	no	no
857	Together with our partners, @gavi @OMS @CEPIvaccines, we do everything we can to ensure that people around the world have access to safe and efficient Covid-19 vaccines, wherever they live and regardless of income level.	no					no	no
858	#LargestVaccineDrive #Unite2FightCorona Covid vaccines are almost 100% effective in preventing covid deaths, severe disease covid and complications. - Dr. Rakesh Kumar, former Joint Secretary, Ministry of Heath and Family Welfare, Government of India https://t.co/S42jhxT3c7	yes	no	yes	no	no	no	no
859	More patient = less patients. Vaccines are here and many more are coming, but the vast majority of people still have no immune inductus-vaccination. https://t.co/Qb5wqzcseQ	yes	no	yes	no	no	no	no
860	@AmyKremer If it were for President Donald J Trump, 520,000 Americans would not die from COVID-19. There are vaccines due to scientists from Moderna, Pfizer, BioNtech and Johnson &amp; Johnson.	yes	no	yes	yes	no	no	yes
861	No line for Pfizer vaccines at UCSF Fresno COVID-19 Equity Project now (3/11/21, 10:40 am). Opened in a first-come, first-served drive for people 65+, education and childcare, emergency services, food and medicine and health. https://t.co/eDQOi9Mv3U https://t.co/DmXQGIcSDS	yes	no	yes	no	no	no	no
862	"""The vaccine is permissible. The vaccine does not lead to DNA modification or future genetic mutations.. Muhammad Ali Tanveer, Imam at Southampton Medina Mosque, received #COVIDVaccine and reassures his community that it is safe. https://t.co/1e3nCAUFCB https://t.co/Hthh6Db6tTT"	yes	no	yes	no	no	no	no
863	This is a work of considerable influence: ventilation as compensation for immunization requirements in high school environments Great implications while waiting for the provision of covid vaccines for teachers, and safe vaccines for children H/t @akm5376 https://t.co/CYCkF83qnp	no					no	no
864	Great to see the first vaccines through the UK-supported #COVAX now in Kenya, as well as other countries in Africa. I have seen firsthand how the UK and Kenya are working together to further develop the COVID-19 vaccine through partnership between @KEMRI_Kenya and @OxfordVacGroup https://t.co/lp1FE4SLvG	yes	no	yes	no	no	no	no
865	HARD PRESS FOR A GOOD EFFECTION OF VACCINE IN YOUR COMMUNITY AND HARD PRESS; HARD PRESS THE VACCINE WILL BE THE EXISTENCE OF COVID-19 &AMP; NO MORE VIRUS TO LIVE ON OUR TERRRA!!!! ST. MICHAEL L'ARCHANGEL PROTEGI!!! @aldenrichards02 @mainedcm #TBADNBOycottDGxEBxCS3 https://t.co/ccajYYFqx1 https://t.co/Jo5RLSDarL	no					no	no
866	The messenger RNA technology that developed successful covid-19 vaccines could transform medicine. Successive up: sickle cell, HIV, and malaria. https://t.co/pWtEwBvott	no					no	no
867	Despite severe technological barriers, some Native American tribes vaccinate their members so efficiently that they could differ and offer coronavirus vaccines to people outside their tribes. https://t.co/ZHj7iFlrz	yes	no	yes	no	no	no	no
868	As the distribution of COVID-19 vaccines increases in the USA, varying eligibility rules and unfair access are sometimes causing feelings of guilt, envy and judgment – especially when apparently young and healthy get their injections. https://t.co/wYNSFG2sJA	no					no	no
869	Ethiopian Airlines is ambitious to take a leading role in COVID-19 vaccines around the world and waits for demand for service lasts up to three years, its head of cargo services said on Sunday. https://t.co/FHdR5dROL3 https://t.co/V2HtsgFmla	yes	no	yes	no	no	no	no
870	According to @CDCgov recs: patients who received 1st dose of #Pfizer or #Modern #COVID19 #vaccine and cannot complete the series due to supply or tolerability problems can get a single dose of J&amp;J vaccine 28 days after their initial mRNA vaccine. https://t.co/xNW1SD6vYA	yes	no	yes	no	no	no	no
871	For technology transfer, the voluntary license. Dr. Tedros is right. It's time to end vaccine monopolies. We need a #PeopleVaccines https://t.co/6MoLqYo9gz	no					no	no
872	The best vaccine is available for you. The three available VOCID-19 vaccines are tested to protect against serious diseases, hospitalisation, and death from VOCID-19. Pre-registered for the VOCID-19 vaccine at: https://t.co/wc5BNe0myn https://t.co/nvDJ4LxicN	yes	no	yes	no	no	no	no
873	Fortunately, in the US, the federal law prohibits employers and others from applying for vaccination with a COVID vaccine distributed with an Emergency Use Authorization: https://t.co/LzxSikER7Y The FDA clearly states that these are investigative vaccines.	yes		yes	no	no	no	no
874	I am pleased to see Johnson's approved vaccine Johnson's use, an encouraging sign in our fight against COVID-19. We need more vaccines to get here quickly to be able to hold them in Albertans' arms. https://t.co/TA2wBaQecH	yes	no	yes	no	no	no	no
875	Gerardo Legaspi, director of the Philippine General Hospital, urges Filipinos to trust in science and to reject other rulings they may have on vaccines. Dr. Legaspi was the first health care worker to receive COVID-19 jab in the country. https://t.co/GqFouxJKYR. https://t.co/GqFouxJKYR	yes	no	yes	no	no	no	no
876	A woman came to be vaccinated by the Black Doctors Consortium the same night her mother died of COVID. We put a circle in her turn, and we talked to her, and we sat with her, and we gave her the vaccine. https://t.co/7WAUmIdrdn	yes	no	yes	no	no	no	no
877	COVID-19 vaccines are safe, efficient, and life-saving — but we can only end this pandemic if people get it. Be sure to be vaccinated when it's your turn. https://t.co/8IgfjLiaZn	yes	no	yes	no	no	no	no
878	Alabama will start offering VOCID-19 vaccines to anyone aged 55 or over, and to those aged 16 with certain health conditions in March 22. https://t.co/1BPEjKWimx https://t.co/GDfREjR2RQ	yes	no	yes	no	no	no	no
879	Billions of people at risk of COVID-19 are not likely to receive a single dose of life-saving vaccines this year.Our global campaign calling for universal access to #COVID19 vaccines launched today.Read more... #PeopleVaccines #AFairShot https://t.co/JphCtpRjbT	yes	no	yes	no	no	no	yes
880	#TouchdownAircraft The first batch of 468,000 COVID-19 vaccines under the #COVAX initiative has arrived. This is exciting news and great congratulations to @MoPHofficial.	yes	no	yes	no	no	no	no
881	The three vaccines are very good — amazing, too — for the protection of people's health. No one should refrain from seeking vaccination on the theory of someone could be of second class. But it is also true that COVID-19 vaccines are not all memes. https://t.co/RyrhHdIMi9	yes	no	yes	no	no	no	no
882	@JustinTrudeau @GovCanHealth Now that we have four fantastic vaccines to help reduce diffusion or covid-19, it's time to relax carefully, kindly #Free_COPR_Post_March18, We would essentially follow science, lived mask, social distance and wash hands regularly #WeWillQuantineInHotel ##canada_immigrantvisa https://t.co/SnQ1z4GPMc	no					no	no
883	Good to meet with @POTUS, @VP, and a bipartisan group for brainstorming as we take a quantum leap forward to beat devastating diseases such as cancer and Alzheimer's. We need to harness the scientific power we have seen in the development of COVID-19 vaccines by experts like @NIH.	yes	no	yes	no	no	no	no
884	I was invited to take my Covid-19 vaccine and today I went to my local GP surgery and had the first jab - fast, painless and I could save my life &amp; the vides de gentes around me. Please, when it's your turn, take the vaccine. Together we will beat Covid-19. #CovidVaccine https://t.co/NIOGLAMMNDU	yes	no	yes	no	no	no	no
885	The governments of the United States, the European Union and the United Kingdom, among others, opposed a popular proposal to temporarily waive intellectual property rights for vaccines and treatment related to COVID-19. https://t.co/mklncxDYON	yes	no	yes	no	no	no	no
886	As of March 9, Alaska is the first state in the United States to open COVID-19 vaccines to anyone 16 and plus, regardless of their status or profession. In a tweet, Governor Mike Dunleavy said the decision' marks a significant step forward in our efforts to bring the virus to us.	yes	no	yes	no	no	no	no
887	We reward the federal government to get us COVID-19 vaccines so that we can get the number of Albertans protected as soon as possible. Alberta is preparing to get all 18+ to receive a first dose of COVID-19 vaccine by the end of June, if and only if, we receive the necessary supplies. https://t.co/LZAxg4LpMi	yes	no	yes	no	no	no	no
888	The development of the VOCID-19 vaccine has been under way since early 2020, as soon as the virus has started to spread. Knowledge of other vaccines, such as SARS and MERS, have been used in the development of the VOCID-19 vaccines. Read more	yes	no	yes	no	no	no	no
889	I love seeing all the grandmothers and nuns getting their COVID-19 vaccines. https://t.co/linh7Xi0aM	no					no	no
890	VER: Kay and Orlin Wentz spent the last year in separate homes in Kearney, Nebraska. But after more than fifty years he got Covid vaccines, which changed everything. @CalNBC shares the history of their emotional meeting. https://t.co/c6YNhbga4p	no					no	no
891	A proud moment for India to win a number of milestones of more than 2 million Covid-19 jabs vaccines in the last 24 hours and to be a beacon of empathy for our neighboring countries via #MadeInIndia vaccines, 25 and counting. #VaccineMaitri @DrSJaishankar https://t.co/Oye4B53kPK	yes	no	yes	no	no	no	no
892	Fake vaccine centers #COVID19 confiscated in #SouthAfrica. About 400 ampoules - equivalent to about 2,400 doses - containing the fake vaccine, fake masks were found in a Johannesburg warehouse. 3 Chinese citizens and a Zambian were arrested https://t.co/twIHeiwhgj https://t.co/X1rA1dGZ5p	yes		yes	no	no	no	no
893	https://t.co/WgdOehVPOp There is no clear scientific evidence attesting to the safety or efficacy of proposed COVID 19 vaccines. The BBC and other MSM reports that this evidence exists are false. Then check my blog to find sources of confidence.	yes	yes	yes	yes	yes	yes	yes
894	Today, we have 'Made in India' vaccines for our country and for the world. COVID19 vaccination is free in government hospitals and at the cost of Rs 250 in private hospitals. I also took the first dose of the COVID vaccine: Prime Minister Narendra Modi https://t.co/hV6yShklPa	yes	no	yes	no	no	no	no
895	"An article in @WIREDSscience by me about Johnson and Johnson vaccines (helps gosting that ""one you're have"" slogan) and its benefits. I still liked the sheep figure in immunity that we have designed but understands that it is sheep (but I'm pink!) https://t.co/xu1YrBejtf"	no					no	no
896	Bishop Kevin C. Rhoades of Fort Wayne-South Bend, Chairman of the Doctrine Committee, discusses moral and ethical concerns about vaccines #COVID19. Read the full statement here: https://t.co/HCy2yuG0ez https://t.co/nHs2BE5TPM	no					no	no
897	@DWUhlfelderLaw Oh, but with a donation of $$ big enough for the DeSantis reelection campaign you get the vaccine for yourself and your friends! https://t.co/hzXnvdihsC	no					no	no
898	Lifesaving vaccines will now be available to key workers who have been in the front row of this pandemic. Supply remains limited. Sites city has to provide second dose this week, and a small number of first dose appointments. More info: https://t.co/Hr5BGEq2Ul. https://t.co/OZuvZVQ8to	yes	no	yes	no	no	no	no
899	WHO has also listed Pfizer/BioNTech, Astrazeneca-SK Bio and Serum Institute of India #COVID19 vaccines for emergency use https://t.co/zwKdoxuntn https://t.co/kew6UpGhEf	yes	no	yes	no	no	no	no
900	@joshtpm AND was NOT responsible for the creation of vaccines. https://t.co/5JcyfcTkqp	no					no	no
901	We are so grateful for the support of former First Ladies @ MichelleObama, @LauraWBush, @HillaryClinton and Rosalynn Carter. Together, we can inform Americans about the COVID-19 vaccines.	no					no	no
902	To register, your family, or your parents to take the VOCID-19 vaccine, please go to https://t.co/X8soPNWcPf. The essence of the registry is for appropriate planning and make sure that each priority group can get vaccines available.	no					no	no
903	Vaccine notifications are still available at City-run sites. While Dodger Stadium is our largest location, we have other accessible sites without a car — including our new site @USC, Lincoln Park and San Fernando Park. Visit https://t.co/naMSTBoW89 to make an appointment today. https://t.co/mnJ8bZKMSo	yes	no	yes	no	no	no	no
904	UPDATE: The first shipment of 507,000 vaccines Astra Zeneca COVID-19 COVAX provided by the federal government arrives in Lagos at 5th a.m. today. Vaccines have been transferred from the airport to our state refrigerated chain facilities for safe storage and inventory management. https://t.co/391Nhyojlz	yes	no	yes	no	no	no	no
905	Three nations today receive #MadeInIndia. Covid-19 vaccines. Aircraft carrying lots of #COVID19Vaccines landed in #Jamaica, #Tajikistan and #Belize. #VaccinesMaitri https://t.co/3htiNmg5iC	yes	no	yes	no	no	no	no
906	More than 66% of professionals, 60% of doctors, 58% of scientists and 48% of parliamentarians are women in Cuba. 75% of scientists working on COVID-19 vaccines in Cuba are also women. Another world is possible! #IWD2021 https://t.co/bBGmi7oV0r	yes	no	yes	no	no	no	no
907	Ghana took delivery of 50,000 Covid-19 vaccines from the government of #India. The vaccines that arrived in the country on Friday 5 March 2021, was received by the minister for @Ghanamfa, Hon. @AyorkorBotchwey and the minister for health Hon. Kwaku Agyeman-Manu https://t.co/KmdtevkdPG	yes	no	yes	no	no	no	no
908	Covid does not respect borders. We cannot allow him to disperse uncontrolled and mutated. Biden must help the world to make vaccines quickly. If he does not act, a dose cannot reach all worlds until 2024. https://t.co/0SVmh9Lb6y	yes	no	yes	no	no	no	no
909	In Texas, front-line workers are predominantly women and black people. Outside health and school staff, these workers are not yet prioritized for COVID-19 vaccines. https://t.co/qtvYw0uKjI	yes	no	yes	no	no	no	no
910	Tomed amma for covid vaccine at #baptisthospital..i fold hands in deep gratitude to @pmo for streaming vaccines for seniors and how well they are treated..no prime minister works this way..the cure for his ppl and country like no other!!!) https://t.co/cQbpXSitrI	yes	no	yes	no	no	no	no
911	The problem seems to be the @USCCB. The Vatican and @pontifex could not be clearer about stem cells and vaccines and morality. https://t.co/LSV2V7cQou https://t.co/tkKohBEVHB https://t.co/GMDm2i4twf	no					no	no
912	Trial mixing Oxford/Astrazenca and Pfizer vaccines to start (Oxford University) in the UK. https://t.co/uVmpMMDxeP https://t.co/LhPloblD5v	yes		yes	no	no	no	no
913	Tesla &amp; CureVac Create COVID-19 Vaccine Printers Customized Drugs for Diseases Like Cancer #Tesla #CureVac #ElonMusk https://t.co/szC9ZbwyFn	yes		yes	no	no	no	no
914	The state of Maryland reports 50,484 doses of COVID-19 vaccines administered over the last 24 hours—breaking the one-day record and exceeding 50,000 for the first time—as the state has exceeded 1.5 million total vaccines administered. https://t.co/xX1QmHFmy	yes	no	yes	no	no	no	no
915	Netanyahu concentrated on sending vaccines to friendly dictators around the world &amp; refused to help vaccinate the West Bank. Now a wave of covid-19 there is crossing into Israel and endangers its vaccination-elections strategy. My @haaretzcom analysis https://t.co/CUITESmYEz	yes	no	yes	yes	yes	yes	yes
916	Egypt is in talks with India and China to produce COVID-19 vaccines.	yes		yes	no	no	no	no
917	Biden said that the White House directed state, local and tribal governments to make all American adults eligible to register for a COVID-19 vaccine for ever 1. He did not say vaccines would be mandatory, although a Facebook post claimed. https://t.co/kUUSTZz4mA https://t.co/bDTYWozRYw	yes	no	yes	no	no	no	no
918	Avoid speculations and rumors about COVID-19 vaccines based on official sources of information. _ Get the latest update on @CDCgov: https://t.co/FnffWpoyue _ Spot the truffles via @DOJPH: https://t.co/F6YBBsustU _BAR_ More on our rumor control page: https://t.co/iW8RlxiFhJ https://t.co/OedijPukXK	no					no	no
919	More than 335 million doses of Covid-19 vaccines have been administered globally so far, and death for Covid-19 vaccines has not been found, @DrTedros de l'WHO says press conference. But at least 2.6 million people have been killed by the Covid-19 virus.	yes	no	yes	no	no	no	no
920	Domingo, @DrLaPook informs about Coronavirus variants and shows how researchers are monitoring and analyzing these new variants to stay ahead of the curve and be prepared to create new vaccines if needed. https://t.co/B53DUJhix3 https://t.co/oX6cUM41p3	yes	no	yes	no	no	no	no
921	#DurhamRegion is now accepting online reservations for the #COVID19 vaccine for residents who are 80+. Appointments begin March 9th.. To book online: https://t.co/U9ENYXqFL.. If you are unable to book online, call: 1-800-841-2729. For clinical locations &amp; more: https://t.co/dIDpiKCjB4 https://t.co/tntXH5Mll	yes	no	yes	no	no	no	no
922	The export of the COVID vaccine is not beneficial to Modi Govt. Gates Foundation has donated $150 million to the Serum Institute for equity distribution of Vaccine in India and low-middle-income nations. https://t.co/mhdtWD5bWs	yes		yes	no	no	no	no
1	For the average American the best way to say if you have covid-19 is to cough on a rich person's face and wait for the results of your tests	no					no	no
2	This is bullshit.	no					no	no
3	Can you please just follow the government's instructions so that we can hit this COVID-19 and be done?! I feel like a daycare center that continues to lose more recess time because one or two children cannot follow the instructions.	no					no	no
4	No offense, but the crown virus disappears before April really sucks	no					no	no
5	This is the face of someone who just spent 9 hours on personal protection team moving sick critic Covid19 patients around London. I feel broken - and we're just at first. I'm begging people, please do social distancing and self-insulation #covid19 URL	yes	no	yes	no	yes	no	no
6	Yesterday I called my Tennant's door and told him that he could stay on the property for free for 5 months. He works on his own with 4 children. I don't need Boris to tell me what is morally right. Owners, if they can, do more, do something. #COVID19 #BeNice	yes	no	no	no	no	no	no
7	After the COVID-19 is over, you better never listen to anyone else's garbage workers. Those in the grocery store, General Dollar's workers, those fast food workers, Walmart's employees, those people you didn't think deserved a salary to survive?	no					no	no
8	This is Dr. Usama Riaz. He spent the last weeks of detection and treatment of patients with the Crown virus in Pakistan. He knew there was no EPI. He persisted anyway. Today he lost his own battle with the coronavirus, but gave life and hope to many more.	yes	no	yes	no	no	no	no
9	fun fact: its tradition for Europeans to spread a potentially deadly disease to all other countries not fully inhabited by white people &amp; not to take responsibility for subsequent devastation &amp; lost lives	yes	yes	yes	yes	no	yes	yes
10	When this shit from Corona passes we have to promise ourselves that we will tell our children to survive a zombie apocalypse in 2020.	no					no	no
11	So the lack of breath is a correct crown symptom, but you know what also gives me lack of breath? Anxiety. And you know what has been giving me anxiety? Thinking I have crown.	no					no	yes
12	So, last week I've been fighting COVID-19 &amp; Pneumonia. I've never been so sick in my life. Young people are not at risk, they only have mild symptoms. I want to open up about the difficulties I've been through these last few days, how it was at the ICU...	yes	no	yes	no	yes	no	yes
13	My mother has a Ph.D. in Corona Virus from WhatsApp University	yes	yes	no	no	no	no	no
14	He told the rich friends, and then collected $1.4 million in cash in stock, then voted against Covid-19's relief bill.	yes		yes	yes	yes	yes	yes
15	future grandson: Grandpa wants a crown?	no					no	no
16	Korea finished developing the Covid-19 10-minute diagnostic kit and is now increasing production. They plan to export 300,000 test kits per week - URL	yes	no	yes	no	yes	no	yes
17	There's a big elephant in the room right now COVID isn't the only epidemic that's happening right now and it's come at a bad time isn't that there's a good time there's a mental health epidemic going on, and we're gonna start seeing...	yes	no	yes	no	no	no	yes
18	Celebrities keep trying to sing the virus like this is a Disney movie or something.	no					no	no
19	Maybe if I develop feelings for Covid-19 will go away	no					no	no
20	Mine: I'm talking mostly about movies here, but here it goes. Currently we're turning our factory to make only surgical masks and other medical garments in short supply. We can make 2 million masks a day, and we're looking to help in any way possible during this time. #COVID19 URL	yes	no	yes	no	yes	no	yes
21	My men's house jumped 6 Vicodin on Thursday and had that cure for Saturday morning.	no					no	no
