tweet_no	tweet_text	q1_label	q2_label	q3_label	q4_label	q5_label	q6_label	q7_label
547	Sit down! Canada has following supplier agreements for COVID-19 vaccine - Pfizer: upto 76 million doses Moderna: 44m AstraZeneca: 20m AstraZeneca from SII: 2m These are commercial agreements and no other country is making such a song and dance about supplying vaccines. https://t.co/ATMa1rC8uz	yes	no	yes	no	no	no	no
548	NEW: Alaska is now making covid vaccines available to everyone over the age of 16. It's the first state to expand vaccine eligibility to all ages that are approved to receive covid doses. https://t.co/ugNHNqAa91	yes	no	yes	no	no	no	no
549	In 2020 and 2021, we persevered. Our @NASAPersevere rover carried a commemorative plate to Mars to express gratitude to the medical community on the front lines of the COVID-19 pandemic. To the researchers who've developed vaccines, we thank you. https://t.co/Aff9DtZ5jD	no	nan	nan	nan	nan	no	no
550	This makes Iran the 11th country to ban the vaccines. RT Iranians ban import of UK and US Covid-19 vaccines, saying they're 'completely untrustworthy' https://t.co/gdiFtSWHHb	yes	no	yes	yes	yes	yes	yes
551	Florida must offer vaccines to all teachers, agriculture and food workers, and other essential employees. The supply is there, @GovRonDeSantis — it's time to open up eligibility and save lives. https://t.co/YkJJgHqMrT	no	nan	nan	nan	nan	no	no
552	DANGERS OF COVID-19 VACCINES! Dr Stella Emmanuel warns about the danger of the Covid 19 Vaccine by Pfizer and Moderna #COVID19 #Covid #coronavirus #CovidVaccine #vaccinations #VacunaCOVID19 #VaccineStrategy #NewWorldOrder https://t.co/K0LkFrab0W	no	nan	nan	nan	nan	yes	yes
553	McDonald's Philippines has purchased close to 100,000 doses of COVID-19 vaccines from AstraZeneca, as the fast-food chain operator said it plans to inoculate its employees for free. https://t.co/zG8pwZ8c1G	yes	no	yes	no	no	no	no
554	The latest on vaccines: We received almost a million doses of COVID-19 vaccines last week - and we’re getting another million this week. Before the end of the month, we’ll have received a total of 8 million doses of COVID-19 vaccines for people across the country.	yes	no	yes	no	no	no	no
555	#COVID19 vaccines are safe for people living with HIV! Find out about COVID-19 vaccines and HIV here 👇🏾	yes	no	yes	no	yes	no	no
556	Funny + accurate. A reminder: • The coronavirus vaccine can’t give you COVID-19. • The mRNA in the vaccine doesn’t become a permanent part of your body. • Pfizer, Moderna and J&amp;J all have highly effective and SAFE vaccines to prevent severe COVID-19 infection. #ThisIsOurShot https://t.co/qXUzg20B2k	yes	no	yes	no	no	no	no
557	Ok listen. A new COVID-19 strain (B.1.526) originated in Manhattan in Feb “eludes some of the protection of antibodies” &amp; the vaccines We don’t want things to get worse so wear masks above your nose, keep physical distance from ppl, AVOID GROUPS, and get any vaccine if you can https://t.co/tTftCb1VIK	yes	no	yes	no	yes	no	no
558	Update on vaccines: @GovCanHealth has approved Janssen’s COVID-19 vaccine. This is the fourth vaccine to be deemed safe and effective by Canada’s health experts - and with millions of doses already secured, we’re one step closer to defeating this virus.	yes	no	yes	no	no	no	no
559	Those who falsely claim Vaccines are 100% safe and who laugh at anti-vaxxers will be dependent on those who refuse to tell the official lies to say that wide-spread vaccination *is* critical. 23 die in Norway after receiving COVID-19 vaccine: https://t.co/eN10HwZvqW via @nypost	yes	nan	yes	yes	yes	yes	yes
560	Should all such evidence not be available, we demand that approval for use of the gene-based vaccines be withdrawn until all the above issues have been properly addressed by the exercise of due diligence by the EMA https://t.co/lgznoGXjBc	no	nan	nan	nan	nan	no	yes
561	Additionally, beginning Monday, April 5, all Michiganders age 16+ who were not previously eligible will be eligible to receive a vaccine. This is exciting news, and I urge all eligible Michiganders to get one of the three safe and effective COVID-19 vaccines.	yes	no	yes	no	no	no	no
562	The EU and Italy have blocked AstraZeneca’s COVID-19 vaccine shipment destined for Australia after the drug manufacturer failed to deliver the doses it promised Europe. https://t.co/GEMOlMwhkW	yes	no	yes	yes	no	no	no
563	This week, team @OSUWexMed administered some of the first Johnson &amp; Johnson COVID-19 vaccines -- the only single-dose shot authorized by the FDA. We're working to ramp up its production because a third safe and effective vaccine means we can vaccinate more people more quickly. https://t.co/fAdDViMlg8	yes	no	yes	no	no	no	no
564	Simple explainer for the potential asymptomatic carrier state after vaccines and why we still need masks for a stretch https://t.co/br31dXyyLk @guardianscience by @JessicaGlenza and @alv9n https://t.co/OFH1xLXh1G	no	nan	nan	nan	nan	no	no
565	Don't get it twisted: The Johnson &amp; Johnson vaccine is 100% effective at preventing Covid-19 hospitalizations and deaths, according to clinical trial data. https://t.co/QYSaYiG9Ni https://t.co/nuJ2157Z2M	yes	no	yes	no	yes	no	no
566	Pfizer's former Vice President and Chief Scientist for Allergy and Respiratory Vaccines - Mike Yeadon says - most people should NOT take Covid vaccine. https://t.co/xk0x35XAX8	yes	nan	yes	yes	yes	yes	yes
567	NC is ranked #1 in the US for vaccinations of adults over 65. Way to go NC! I am so proud of our vaccine providers across North Carolina, and the amazing team at @NCDHHS, for all their hard work getting vaccines into arms quickly and equitably.   https://t.co/muMgDxcMN9	yes	no	yes	no	no	no	no
568	My advice is simple: stay informed about the safety and efficacy of COVID-19 vaccines. I talked to my doctor and took the vaccine, and I’m glad I did. These vaccines save lives. https://t.co/lzKAR51ll7	yes	no	yes	no	no	no	no
569	All three vaccines authorized in the U.S. — made by Johnson &amp; Johnson, Moderna, and Pfizer and BioNTech — greatly reduce the risk of getting Covid-19. They also have a high efficacy against more serious outcomes like hospitalization and death. See more: https://t.co/N1it9ZKnQW	yes	no	yes	no	no	no	no
570	We just passed a COVID-19 relief bill that will provide immediate support to Arizona working families and small businesses, help reopen schools safely, get vaccines into peoples’ arms, and get our economy back on track. https://t.co/tPGJ8MC5Td	yes	no	yes	no	no	no	no
571	ALERT: CVS Pharmacy is now offering COVID-19 vaccines in Massachusetts to Teachers K-12, Daycare and preschool workers, and staff. https://t.co/pBRXCSpHmL	yes	no	yes	no	no	no	no
572	Before COVID-19, mRNA vaccines were being explored as part of cancer care. Read how our Dr. Van Morris and Dr. Scott Kopetz are studying personalized mRNA vaccines in colorectal cancer: https://t.co/xua3urAi3w @VanMorrisMD @skopetz #ColorectalCancer #EndCancer	yes	no	yes	no	no	no	no
573	Covid-19 vaccines likely available for high school students this fall, and early 2022 for children, Dr. Fauci says https://t.co/ASyv8NZjj2	no	nan	nan	nan	nan	no	no
574	Dr. Anthony Fauci says Republicans who are skeptical of Covid-19 vaccines should follow former Pres. Trump’s lead and get vaccinated. “I hope that Republicans will notice that the former President of the United States did get vaccinated, which means he believes in vaccination.” https://t.co/ILj228jt2Q	no	nan	nan	nan	nan	no	no
575	In simulations, “getting people vaccinated sooner with a lower efficacy vaccine prevented many more Covid-19 cases, hospitalizations and deaths compared to waiting even just a month for a higher efficacy vaccine.” https://t.co/uu3OXX8zVk	yes	no	yes	no	no	no	no
576	The Navajo Nation has surpassed its goal of administering 100,000 COVID-19 vaccines by the end of February, a figure that represents over half of its residents. Our work to increase supply, increase places to get vaccinated, and increase vaccinators is making a difference.	yes	no	yes	no	no	no	no
577	Many of us have questions about the COVID-19 vaccines. So @wkamaubell got answers from a group of Black doctors, nurses, and scientists. Watch the #BetweenUsAboutUs conversation: https://t.co/SjrI9olwrj https://t.co/J2Iv2qyY9v Please retweet and get vaccinated when you can🙏🏿🙏🏿🙏🏿	no	nan	nan	nan	nan	no	no
578	As pharmacies and groceries across the U.S. prepare to dispense Covid-19 vaccines to the public, their customers and workers are wondering what happens to extra doses left unused at day’s end—and who might get access to one.	no	nan	nan	nan	nan	no	no
579	Israel refused World Health Organization and Palestinian health officials’ requests “to immediately make Covid-19 vaccines available to Palestinian medical workers to avert a health disaster,” violating its obligations under international law. #Apartheid https://t.co/AZeHGSKmKT	yes	no	yes	yes	yes	yes	yes
580	@NYGovCuomo- as you’ve noted- vaccine equity is critical. That’s why the entire Bronx Delegation- Federal, State and City- have all signed on to this letter requesting you assist us to immediately obtain more vaccines in our borough- the hardest hit in NYC by COVID-19. https://t.co/TubBRKLMsj	no	nan	nan	nan	nan	no	yes
581	In Alaska, Indigenous people have been dying from Covid-19 at four times the rate of white residents. Tribal health workers are now leading an urgent effort to deliver vaccines to remote villages — using planes and sleds, at times in 61-below temperatures. https://t.co/37dCmZyfqi	yes	no	yes	no	no	no	no
582	CVS has nearly doubled the number of states where its pharmacies are offering Covid-19 vaccinations through Biden’s federal retail pharmacy program, CVS said in a statement. It is now offering Covid-19 vaccines in 29 states and Puerto Rico.	yes	no	yes	no	no	no	no
583	While vaccines may prevent COVID-19, monoclonal antibody treatments could improve COVID-19 symptoms in certain people and help them stay out of the hospital.	yes	no	yes	no	yes	no	yes
584	RT if you’re religious AND support the COVID-19 vaccines! We can’t let the fundamentalists define the “religious” view on vaccines.	no	nan	nan	nan	nan	yes	no
585	COVID-19 has changed our way of life and, with COVID-19 vaccines available to millions and soon to everyone, this is our shot to roll up our sleeves and do our part. https://t.co/KGKjfKaX7T	no	nan	nan	nan	nan	no	no
586	Over 250,000 Covid-19 deaths in Brazil, and growing. Health system collapsing in most states. Meanwhile the president and his sons are speaking out against lockdowns and masks, and denying vaccines for our people. #StopBolsonaro #SOSBrazil #BrazilianLivesMatter	yes	no	yes	yes	no	yes	yes
587	SHARE: 'A group of scientists and doctors have issued an open letter calling on the European Medicines Agency (EMA) to answer urgent safety questions regarding #COVID19 #vaccine, or withdraw the vaccines authorisation. Letter and Video by Dr Bhakdi here:  https://t.co/wfsU2hAYqd	no	nan	nan	nan	nan	no	no
588	‘I want to drive out hesitancy and drive up vaccination among my patients.' GP Dr @fhussain73 is phoning every patient from her surgery who has not yet accepted their #COVIDVaccine, as part of the NHS’s battle against vaccine hesitancy. 📷: @rankinphoto. https://t.co/OQbUrADDXh https://t.co/NghQDm0zgI	no	nan	nan	nan	nan	no	no
589	Federally funded health clinics are getting COVID vaccines to more people of color. "These patients have built up trust with their doctor and nurses over years. They are now listening to the people they trust most to give them advice about the vaccine." https://t.co/Xfj2eBah2G	yes	no	yes	no	no	no	no
590	Wrapping my trip this week by visiting with servicewomen and men administering COVID-19 vaccines on the USS Essex. As Secretary, it's incredibly important to me that our military is doing everything it can to be part of the COVID-19 solution. https://t.co/uAgejCWiFt	no	nan	nan	nan	nan	no	no
591	Got questions about the 2nd-gen COVID-19 vaccines developed by @MacGlobalNexus? Immunologist Zhou Xing explains how they work, how researchers mobilized so fast to develop it and why they're creating an inhaled vaccine, rather than an injected one. https://t.co/XgJCMBYQiI	no	nan	nan	nan	nan	no	no
592	Alaska has become the first state to drop eligibility requirements for Covid-19 vaccines and allow anyone 16 or older who lives or works in the state to get a vaccine, Gov. Dunleavy says. https://t.co/32DSapyzsA	yes	no	yes	no	no	no	no
593	Along with Presidents Obama, Bush, and Carter, I’m proud to partner with @AdCouncil and @TheCovidCollab to keep Americans informed about the COVID-19 vaccines. Visit https://t.co/t54VJvUN3Q for more.	no	nan	nan	nan	nan	no	no
594	This morning, I visited with the @deptofdefense team working on the Federal COVID-19 Response for Vaccines and Therapeutics. (1/2) https://t.co/SQ7975b4SV	no	nan	nan	nan	nan	no	no
595	I’m grateful for new commitments from the EU, Germany, Canada, Japan, and the U.S. to help make safe and effective COVID-19 tests, treatments, and vaccines available to people around the world. Thanks to the #G7 and @ACTAccelerator for their leadership.	no	nan	nan	nan	nan	no	no
596	Christians shouldn’t be afraid of the COVID vaccines. Here’s my @washingtonpost op-ed with Walter Kim of the @NAEvangelicals explaining why the vaccines are ethical and safe. https://t.co/0GUKxV3cca	no	nan	nan	nan	nan	no	no
597	🇺🇸Bans ALL vaccine exports 🇬🇧media : No comment 🇬🇧Not exported much and has AZ priority 🇬🇧media : No comment 🇪🇺Exported vaccines ➡️20 countries, stops 1 order to Covid-free 🇦🇺 🇬🇧 media : how dare the nasty vindictive EU (on verge of collapse btw) let the whole world die ! 👇 https://t.co/nBV9aOeFvq	no	nan	nan	nan	nan	no	yes
598	President Biden announced expanded anti-covid vaccines and that all adults will be eligible by May 1. My Cinco de Mayo birthday wish is now one shot vaccine and one shot tequila.	yes	no	yes	no	no	no	no
599	Labor Secretary Silvestre Bello III has asked the governments of Germany and the UK to provide the Philippines with 600,000 doses of COVID-19 vaccines in exchange for the deployment of more Filipino health care workers. READ: https://t.co/V3zQ9mhyCy https://t.co/tGVAqVIuuQ	yes	no	yes	no	no	no	no
600	The good news! Rating agency Moody's projects India to grow at 13.7% in FY2022, up from 10.8% estimated earlier. The revised numbers came on the back of normalisation of activity and growing confidence in the market with the rollout of Covid-19 vaccines. https://t.co/lppBy9W8Bj	yes	no	yes	no	no	no	no
601	It was great to be in Sumterville today to announce a new drive-thru vaccination site which will provide 3,000 Johnson &amp; Johnson vaccines to Floridians 65 and older over the next three days. #SeniorsFirst. More here - https://t.co/H80UiLdFsp https://t.co/lxNOgW4tdp	yes	no	yes	no	no	no	no
602	We have reached an agreement with BioNTech-Pfizer for the supply of four million more doses of COVID-19 vaccines for EU countries in the next two weeks. This will help tackle coronavirus hotspots and facilitate free border movement. #StrongerTogether	yes	no	yes	no	no	no	no
603	The spectrum of covid illness and effect of the vaccines in clinical trials 1. The trials were designed and powered for protection from mild to moderate illness. Not severe infections. Not asymptomatic infections. Not hospitalizations or deaths. Not #LongCovid. https://t.co/ixKlm6IiCS	yes	no	yes	no	no	no	no
604	I really hope Nigerian officials will allocate the COVID-19 vaccine based on international standards. Medical Doctors, Nurses and other frontline workers, then, folks in their 80s, 70s and 60s. Don’t be unfortunate and share COVID-19 vaccines to family, friends and associates.	no	nan	nan	nan	nan	no	yes
605	In 1956, Elvis was vaccinated backstage at @EdSullivanShow, inspiring thousands to get the polio vaccination. With COVID-19 vaccines becoming available and many American's uncertain, three former presidents are talking about following in his footsteps. https://t.co/cdtuB0SsXH https://t.co/Du4HuyvmPF	yes	no	yes	no	no	no	no
606	When every country was focusing to encash Covid Crises and was selling Medical Equipments, Masks, PPE Kits etc, India gave Covid Vaccines 'Free of Cost' to all neighboring counties. We are now set to fulfill 70% of world's Covid Vaccine needs. Proud To Born As An Indian 🇮🇳	yes	no	yes	no	no	no	no
607	India has provided over 481 lakh doses of Covid vaccines to various countries till March 4. Out of 481.06 lakh vaccine doses sent to various countries, 73.5 lakh doses have been supplied as grant assistance, 288.4 lakh on commercial basis and 119.16 lakh doses for COVAX.	yes	no	yes	no	no	no	no
608	#COVID19 vaccines are an important tool to help stop the pandemic. As of January 19, more than 13.5 million people had received their first dose of a COVID-19 vaccine. Of those, more than 2 million had received both doses and are fully vaccinated. More: https://t.co/zYLe3H12re. https://t.co/wgECA6chAO	yes	no	yes	no	no	no	no
609	Wasn’t happy with the negative press this excellent vaccine received at the start of the year. It wasn’t warranted, obviously overblown and now seems to be neck and neck with the Pfizer/BioNTech vaccine in terms of efficacy. https://t.co/ZTYI7qPVXS https://t.co/mlSxujSWIV https://t.co/fShCP8fcTR	no	nan	nan	nan	nan	no	no
610	Today Islamic Republic’s leader bans US and European COVID 19 vaccines and spreads dangerous lies about #coronavirus on social media. Twitter should put a warning label or ban @khamenei_ir. I warned about regime lies in this video. @OsloFF https://t.co/eho40xkJ3F	yes	no	yes	yes	no	no	yes
611	Messaging really got off track on these vaccines. The most important number is zero, which apparently is the number of people who have wound up dead or hospitalized from COVID after taking ANY of these vaccines. They’re all good. https://t.co/eJP3eIlfcw	yes	no	yes	no	no	no	no
612	Might. This story, and the decision to publish it, are despicable and reckless. Single doses of COVID-19 vaccines might be enough for now, Ottawa says https://t.co/jOoKIuQMLV via @torontostar #cdnpoli	no	nan	nan	nan	nan	no	no
613	The most important thing you can do is roll up your sleeve and get vaccinated with the first vaccine offered to you! Visit CDC's updated site for information about the new Johnson &amp; Johnson #COVID19 vaccine, including what to know before getting a vaccine: https://t.co/gvIZSduATF	no	nan	nan	nan	nan	no	no
614	WHOOPI RECEIVES COVID-19 VACCINE: Our @WhoopiGoldberg tells us she received her first shot of the coronavirus vaccine and encourages others to do the same: “Get the shot!” Get more information on COVID-19 vaccines: https://t.co/dGwgeZLEcy https://t.co/iaQtAbSAwf	yes	no	yes	no	no	no	no
615	With so much focus on the COVID vaccine, it's a good time to resurface this series from the @WSJ. The graphics illustrate the immense impact vaccines have had on human health over time. Just watch the colors fade after the line for vaccine introduction. https://t.co/g0GTC3eYSV https://t.co/oGXfnpFAQJ	no	nan	nan	nan	nan	no	no
616	Vaccines are extremely effective at preventing severe Covid illness and death, but no vaccine is perfect. Continue masking up.	yes	no	yes	no	no	no	no
617	Former Presidents Carter, Clinton, Bush and Obama and first ladies unite to urge Americans to get vaccinated https://t.co/L9fpU4QvvA via @CBSNews &gt;&gt;&lt;&gt; And ONE President made the vaccines happen. None of the above!	yes	no	yes	no	no	no	no
618	No Trump, no vaccine, Joe. Hardly. Here's a brief rundown of how those vaccines were developed so quickly. We were ready because of AIDS research, Clinton, the Vaccine Research Center, Katalin Karikó, Obama, Ebola research, and Kizzy Corbett: https://t.co/HXGsooWudh https://t.co/E2Evwdgd1M	no	nan	nan	nan	nan	no	no
619	Russian intelligence agencies have mounted a campaign to undermine confidence in Pfizer Inc.’s and other Western vaccines... https://t.co/vZEysfIJrt	yes	nan	yes	yes	yes	yes	no
620	Extent of damage to AstraZeneca vaccine’s perceived safety in Europe revealed % saying they would refuse this vaccine and wait for a diff one AstraZeneca 🇩🇪27% 🇫🇷22% 🇮🇹 23% 🇪🇸19% 🇬🇧2% Pfizer 🇩🇪6% 🇫🇷7% 🇮🇹 7% 🇪🇸5% 🇬🇧4% Moderna 🇩🇪12% 🇫🇷11% 🇮🇹 11% 🇪🇸6% 🇬🇧5% https://t.co/rppoUptxIO https://t.co/yY6rpEcxIJ	yes	no	yes	no	no	no	no
621	Unusual swelling caused by Covid-19 vaccines is being picked up on routine mammograms and other scans, radiologists say. Here's what you can do to avoid unnecessary worries about breast and other forms of cancer when you get your vaccination. https://t.co/BxXbkaAaib	yes	no	yes	yes	yes	no	no
622	I put together this guide on scheduling Covid vaccines on the NYC and NY State websites. I hope it helps you and feel free to share suggestions for improving the tips. @turbovax @nycshotslots @MarkLevineNYC @melissadderosa https://t.co/GpqgAqeHQb	no	nan	nan	nan	nan	no	no
623	Very good and important new data on the UK variant and vaccine response "B.1.1.7 is not a neutralization escape variant of concern for COVID-19 vaccines" "B.1.1.7 is unlikely to increase the risk of SARS-CoV-2 re-infection" https://t.co/DWzwBUDwY3 @cellhostmicrobe https://t.co/iQv7mL9MHq	yes	no	yes	no	no	no	no
624	They're not targeting the news media, they're targeting Q-Anon believers... the one thing defeats disinformation is accuracy and the truth. @MalcolmNance talks about Russia's latest disinformation campaign aiming at undermining confidence in Covid-19 vaccines. https://t.co/ODWgJDyvWI	no	nan	nan	nan	nan	no	no
625	An exciting day for us as #Uganda received the initial batch of 864,000 doses of AstraZeneca COVID-19 vaccines manufactured by the Serum Institute of India and shipped via the COVAX facility. Thank you to all who made this possible. https://t.co/g4AHCWnHzl	yes	no	yes	no	no	no	no
626	Always leading from the front, Hon PM Sri @narendramodi demonstrates the significance of the #Covid19 vaccines by taking the first dose, but not before the same was administered on frontline workers. Let's follow his advise and get your vaccine doses to make India Covid free. https://t.co/bx4xkC5Hhh	no	nan	nan	nan	nan	no	no
627	I’m pleased to announce that @CVShealth will soon begin administering COVID-19 vaccines at 76 additional @CVSpharmacy locations across our state, bringing the total number of CVS vaccination locations in FL to 157 in 30 counties. More info here - https://t.co/Y3jWFaWXlz https://t.co/SWeUrGzpVh	yes	no	yes	no	no	no	no
628	With three COVID-19 vaccines available and a steadily increasing supply, we are now able to open up eligibility to all phase 3 priority groups. New appointments for phase 3 will post to the portal at midnight. Learn more: https://t.co/fpMRXEua4n https://t.co/XmV50rjeU9	yes	no	yes	no	no	no	no
629	Globally, the latest vaccination rate is 6,582,835 doses per day, on average. ➡️At this rate, it will take an **4.7 years** to cover 75% of the population with a two-dose vaccine. And the inequality is widening. LMIC countries need #CovidVaccine faster. https://t.co/H9GZqslstq https://t.co/dkTKn2oQlh	yes	no	yes	no	no	no	no
630	Here are some of the extraordinary women who have played a part in the development and deployment of COVID-19 vaccines. #InternationalWomensDay #IWD2021 #ExtraordinaryWomen https://t.co/8kRwhrq8Ff	no	nan	nan	nan	nan	no	no
631	NEWS: INTERPOL alert leads to dismantling of fake COVID-19 vaccine distribution network. Thousands of illicit vaccines seized and arrests made in South Africa and China. Read more https://t.co/JYt5vQ4dRx	yes	no	yes	no	no	no	no
632	Covid-19 experimental vaccines, medical racism and a warning to Black America https://t.co/TmoeWH8LBb via @TheFinalCall #SD2021 #Farrakhan https://t.co/grpmAT1mmB	no	nan	nan	nan	nan	no	no
633	I was out on the street last week and only met one person who is adamant about refusing the vaccine. The rest had questions or are trying to figure out how to get it. Read my perspective on #vaccineacceptance https://t.co/3NXDyCZPn2	no	nan	nan	nan	nan	no	no
634	Thanks @AIRCenter4 for fruitful webinar on Geopolitics of COVID-19 and vaccination. Fair and affordable distribution of vaccines is crucially important. "Vaccine nationism" must be avoided. No one is safe until everyone is safe. https://t.co/0CdeMcVO8F	no	nan	nan	nan	nan	no	no
635	California has yet again switched up its vaccine strategy: 40% of doses will now go to underserved areas, such as South L.A. and the Eastside, hardest hit by COVID-19. latest from @LukeMMoney, @ronlin, @LATMelissaHealy and me https://t.co/C2iKIBwscS	yes	no	yes	no	no	no	no
636	The impact of vaccines and comparison with respect to efficacy @TheEconomist https://t.co/ZAbvXRLUDN https://t.co/DHSTioW8Tl	no	nan	nan	nan	nan	no	no
637	When you vaccinate basically the entire population, anything that happens to anyone will be called vaccine related - and it turns out to be nothing of the sort. The Covid vaccines are pretty much the safest intervention out there. Get yours as soon as you can. #VaccinesWork	yes	no	yes	no	no	no	no
638	It may not feel that way right now, but rich countries have ordered so much #covid19 vaccine that they will soon have many hundreds of millions of surplus doses. It‘s high time we figure out how to share those doses. By @sciencecohen and me. https://t.co/oadyxbkTNG	yes	no	yes	no	yes	no	yes
639	A suspicious @latimes reporter got word Pasadena was giving vaccines to media and Hollywood types. The reporter checked it out and turned out the codes had fallen into the wrong hands. But so many people signed up the city had to cancel vaccine clinic. https://t.co/Ug5TmDxSw2 https://t.co/bVXxjSGj5C	yes	no	yes	yes	yes	yes	yes
640	Alaska makes vaccines available to those 16 and older, becoming first state to remove eligibility requirements https://t.co/BLWq3hZBeG	yes	no	yes	no	no	no	no
641	At Yankee Stadium, New Yorkers are waiting for vaccines in the middle of the night — and happy about it https://t.co/dAikmtPV9l	yes	no	yes	no	no	no	no
642	A friend who is a Genitourinary medicine physician in UK has asked me to share this information on HIV and AIDS and Covid-19 vaccines. Advice for adults living with HIV: British guidance. Zim has 1,5 million HIV positive folks so RETWEET for visibility.👇🏿 https://t.co/OIePVLjjLn	no	nan	nan	nan	nan	no	no
643	Tired of upset parents contacting me about the COVID-19 vaccines I gave my 13u players last night. Your child isn’t immune, but when those steroids start kicking in and he throws 95mph you’ll thank me for having your sons best interest in mind. #BeElite	no	nan	nan	nan	nan	no	no
644	Nigerians - We don't trust the Covid-19 vaccines. Let's Political leaders take the vaccine first. Leaders- "take the vaccine" and take pictures. Also Nigerians- This is an act of Selfishness. Why not vaccinate the poor first. Political leaders- https://t.co/i4Gme76bvD	no	nan	nan	nan	nan	no	no
645	@rahulkanwal India Today and the BJP falsely claimed that India is providing COVID vaccines for the lowest cost to its citizens. However, in reality, India is the only country in the chart that has not pledged to provide free vaccination.  https://t.co/tjKRv3gYvd	yes	no	yes	no	no	no	no
646	And while COVID-19 vaccines offer real hope, the poll also found about 1 in 3 Americans don’t intend to get a shot. The most reluctant: Young adults, people without college degrees and Republicans. https://t.co/Xs71IpDwMn	yes	no	yes	yes	no	no	no
647	It’s so weird to see members of my faith who prayed and fasted fervently for a cure to COVID-19 reject the highly effective vaccines that emerged in record (one could even say miraculous) time.	no	nan	nan	nan	nan	no	no
648	‘This is a very serious disease and a vaccine against it is vitally important.’ Joined by his wife Irene, 82-year-old retired teacher Derek Mersh was the first to receive his #CovidVaccine at @superdrug in Guildford today. 💉 https://t.co/SIcbGfGY9a https://t.co/hnQCRWmXvT	yes	no	yes	no	no	no	no
649	Tell Boris Johnson: stop supporting Big Pharma’s bid to prevent poorer countries making Covid-19 vaccines. 💉 No one is safe until everybody is safe. Sign and share now. https://t.co/z6XCv4tBpe	no	nan	nan	nan	nan	no	no
650	Ginkgo Bioworks is working on optimizing the manufacturing process for RNA – the key ingredient in vaccines produced by Pfizer/BioNtech and Moderna. RNA instructs cells to produce proteins that trigger the body to fight the coronavirus. https://t.co/w7tcvlUjpz https://t.co/ZKpIY8Bwb8	yes	no	yes	no	no	no	no
651	QLD doctor exposed to #COVID, did all the right things with no breach of PPE protocols and still tests positive. Clearly PPE inadequate. COVID transmission to quarantine and health workers is now COMPLETELY preventable with proper PPE and vaccines. No excuses.	yes	no	yes	no	no	no	no
652	“We’re hopeful that with the personalized vaccine, we’re priming the immune system to go after the residual tumor cells, clear them out and cure the patient,” says our Dr. Van Morris of a colorectal cancer clinical trial: https://t.co/QFGhGb2v7Z @VanMorrisMD @skopetz #EndCancer	no	nan	nan	nan	nan	no	no
653	Police have arrested 84 suspects and seized thousands of fake COVID-19 vaccines in raids in China and South Africa https://t.co/r3fWqAsfyl	yes	no	yes	no	no	no	no
654	Covid-19 might be ending, but if Nigeria is not prepared for the next Pandemic.. We will beg for Vaccines again and the world might not be so generous. The fact intern Doctors have not been paid in 3 months is proof Nigeria has learnt nothing..	yes	nan	yes	yes	yes	no	yes
655	Vaccines work by triggering a response in a person's immune system. That means some people will feel a little sore, tired or unwell after their #COVID19 vaccination. Most side effects are mild and should not last longer than a week. More on the vaccine: https://t.co/6ePOXYDfmG https://t.co/8ShpaFXMwn	yes	no	yes	no	no	no	no
656	Today the Australian Government launched Australia’s COVID-19 vaccination program, with the first vaccinations held in Sydney. More details on the rollout of safe and effective COVID-19 vaccines is here: https://t.co/svQSOy6dDv https://t.co/QJ455hAyOg	yes	no	yes	no	no	no	no
657	EU: “UK and US have imposed an outright ban on the export of vaccines or vaccine components produced on their territory.” HMG: “UK has not blocked the export of a single COVID-19 vaccine. Any references to a UK export ban or any restrictions on vaccines are completely false.” https://t.co/dK23d3e22F	yes	no	yes	yes	no	no	no
658	@LauraWBush and I are grateful to have been vaccinated against COVID-19. These safe and effective vaccines are our way out of this pandemic and toward recovery and renewal. So when it’s your turn, roll up your sleeve and do your part. -President Bush @AdCouncil @TheCovidCollab https://t.co/orCWMWtZ6C	yes	no	yes	no	no	no	no
659	First Week of COVID Experimental Vaccines in South Korea: 7 DEAD and More than 2,800 Injured https://t.co/MdwY1qD0yd https://t.co/Yo3ycHRH4D	yes	yes	yes	yes	yes	yes	yes
660	I’ve not really posted about the vaccines being unsafe - my point has been that we just don’t know yet and so it’s wise to wait. BUT I’ve now seen a few too many of these articles to not start seriously questioning safety. #COVID19 #Vaccine @moderna_tx https://t.co/AuZhaseNsz	no	nan	nan	nan	nan	yes	yes
661	The first batch (1.1 million) AstraZeneca COVID-19 vaccines arrived in Indonesia today under the global vaccine-sharing scheme Covax Facility, co-led by WHO and global vaccine alliance. Indonesia is looking to secure at least 13.7 million doses of AstraZeneca vaccines. https://t.co/JRyiC4ZFkN	yes	no	yes	no	no	no	no
662	Pfizer reports that IRL the vaccine is 97% effective against symptomatic COVID and 94% effective against asymptomatic disease. These vaccines are a complete and total scientific miracle. https://t.co/hc7IhuNMrK	yes	no	yes	no	no	no	no
663	BREAKING: Coalition fails in bid to source extra Covid-19 vaccines from EU and UK. In other news, HSE chief executive Paul Reid’s salary increases to €420,103.	yes	nan	yes	yes	no	no	no
664	We have transported and delivered the first batch of COVID-19 Vaccines to Ethiopia. The shipment has arrived today and delivered to the Ethiopian MoH in a ceremony held in our cargo terminal. We will keep on providing this mission-critical service to save lives. #FlyEthiopian https://t.co/yx3XtNq0JR	yes	no	yes	no	no	no	no
