tweet_no	tweet_text	q1_label	q2_label	q3_label	q4_label	q5_label	q6_label	q7_label
536	#VaccineMaitri from India is curing #Humanity. It is encouraging that India wants COVID-19 vaccines free of charge to nearby friends and countries such as Brazil, Morocco, South Africa for humanitarian reasons. The world cannot thank India enough. #VaccineDiplomacy @UN https://t.co/vhLcfG7AQu	yes	no	yes	no	no	no	no
537	Joel Embiid gives his $100K AW earnings to three sans-abri refuges in Philadelphia to help provide: -Measures -Items of dress -Treatment and care for those who get COVID-19 vaccines -Funds for a summer camp -Shelter for 300+ teens -Support for ex-family homeless ✓ https://t.co/MlYYAC3E8j	yes	no	yes	no	no	no	no
538	The data show that vaccines are extraordinarily efficient to prevent death of covidides and to prevent transmission of covidides. The absurd disincentive of dubitat of the vaccine actively discourages a massive number of people from immunizing and stopping the pandemic.	yes	no	yes	no	no	no	no
539	The vaccines are here. But it is important that we continue to stay six meters away, to wear mascaras, and to avoid crowds to help slow down the spread of COVID-19.	yes	no	yes	no	no	no	no
540	Teachers, school staff, and workers in advertising programs: @POTUS is challenging statis for you the first #COVID19 vaccine by the end of March. The federal retail pharmacy program will prioritize vaccinations. Find participating pharmacies here: https://t.co/lmCctm9P1Q	no					no	no
541	Era tweeting about this story that have my account and others blocked on Twitter. It's about Bill Gates, and why it renies to support calls to drop patents on Covid-19 vaccines. I've personally questioned about the issue. https://t.co/EAVdJQl1Qy	no					no	no
542	BREAKING @ians_India: Canadian Prime Minister @JustinTrudeau called PM @nareramodi today and asked for Covid-19 vaccines. The Prime Minister assured him of the help. #VaccineMaitri is putting India on the global scene again for its fundamental values of humanitarianism &amp; benevolence.	no					no	no
543	@DWUhlfelderLaw CVS is making available pre-K appointments with 12 educators, staff and childcare providers in all 17 states where we currently offer VOCID-19 vaccines, without age limits for federal guidelines!	yes	no	yes	no	no	no	no
544	We hear a lot of talk of 'vaccine' passports for those who had the vaccine, but no talk of 'immune' passports for those who had Covid and developed natural immunity. Only vaccine-derived immunity counts in this scam all to sell vaccines.	no					no	yes
545	Everyone keeps comparing the various vaccines, and honestly I'm at the point where I'm going to take a Frito-Lay artifact cool ranch covid vaccine, yeah, okay, okay, let me see other humans.	no					no	no
546	The measures can now be taken to ensure that Canada can produce its vaccines without relying exclusively on international partners. @Mossmanlab supports @MacGlobalNexus Fitzhenry Vector Lab to produce the VOCID-19 vaccine doses for all Canadians. https://t.co/J3Nvb5faq6	yes	no	yes	no	no	no	no
547	Sita! Canada has the following supplier agreements for the VOCID-19 - Pfizer vaccine: up to 76 million doses Modern: 44m AstraZeneca: 20m AstraZeneca from SII: 2m They are commercial agreements and no other country is singing and dancing for the supply of vaccines. https://t.co/ATMa1rC8uz	yes	no	yes	no	no	no	no
548	What's New: Alaska is making vaccines covids available for every person over 16 years of age. It is the first state to expand the eligibility of vaccines to all ages that are approved for covid doses. https://t.co/ugNHNNqAa91	yes	no	yes	no	no	no	no
549	In 2020 and 2021, we persevered. @NASApersevere Rover brought a commemorative plaque to Mars to express gratitude to the front-line medical community of the VOCID-19 pandemic. To researchers who developed vaccines, thank you. https://t.co/Aff9DtZ5jD	no					no	no
550	Iran is the 11th country to ban vaccines. RT Iranians ban imports of UK and US Covid-19 vaccines, telling them 'completely unfaithful' https://t.co/gdiFtSWHHb	yes	no	yes	yes	yes	yes	yes
551	Florida must offer vaccines to all teachers, agricultural and food workers, and other essential employees. Supply is there, @GovRonDeSantis — it's time to open eligibility and save lives. https://t.co/YkJgHqMrT	no					no	no
552	Dr. Stella Emmanuel warns about the danger of Covid 19 vaccine from Pfizer and Modern #COVID19 #Covid #coronavirus #CovidVaccines #vaccinations #VaccinesCOVID19 #VaccinesStrategy #NewWorldOrder https://t.co/K0LkFrab0W	no					yes	yes
553	McDonald's Philippines has purchased almost 100,000 doses of COVID-19 vaccines from AstraZeneca, as the fast-food chain operator said he intends to inoculate his employees for free. https://t.co/zG8pwZ8c1G	yes	no	yes	no	no	no	no
554	The last ones on vaccines: We received almost a million doses of COVID-19 vaccines last week - and we get one million more vaccines this week. Before the end of the month, we received a total of 8 million doses of COVID-19 vaccines for people across the country.	yes	no	yes	no	no	no	no
555	COVID19 vaccines are safe for people living with HIV!	yes	no	yes	no	yes	no	no
556	Curious + accurate. A reminder: • Coronavirus vaccine can give you COVID-19. • The RNAm of the vaccine does not become a permanent part of your body. • Pfizer, Moderna and J&amp;J all have highly efficient vaccines and SAFE to prevent serious infection COVID-19. #ThisIsOurShot https://t.co/qXUzg20B2k	yes	no	yes	no	no	no	no
557	Ok listen. A new strain COVID-19 (B.1.526) originated in Manhattan in February deludes part of the protection of antibodies &amp; vaccines We don't want things to get worse so masked doors over the nose, maintain the physical distance of ppl, AVOID GROUPS, and get any vaccine if you can https://t.co/tftCb1VIK	yes	no	yes	no	yes	no	no
558	Vaccine Update: @GovCanHealth has approved the Janssen ́s COVID-19 vaccine. This is the fourth vaccine that is considered safe and effective by Canadian santists - and with millions of doses already followed, we are a step closer to defeating this virus.	yes	no	yes	no	no	no	no
559	Those who falsely claim vaccines are 100% safe and who laugh at anti-vaxxers depend on those who laugh at those who deny to tell official lies to say that widespread * vaccination is * critical. 23 die in Norway after receiving the COVID-19 vaccine: https://t.co/eN10HwZvqW via @nypost	yes		yes	yes	yes	yes	yes
560	If all such tests are not available, we require that approval for the use of gene vaccines be revoked until all the above topics have been adequately addressed with due diligence by EMA https://t.co/lgznoGXjBc	no					no	yes
561	Also, from Monday, April 5th, all Michiganders aged 16+ who were previously not eligible will be eligible to receive a vaccine. This is exciting news, and I raise all Michiganders eligible to get one of the three safe and efficient COVID-19 vaccines.	yes	no	yes	no	no	no	no
562	The EU and Italy have blocked the embargo of COVID-19 AstraZeneca's vaccines destined for Australia after the manufacturer of the drug has not delivered the promised doses Europe. https://t.co/GEMOlMwhkW	yes	no	yes	yes	no	no	no
563	This week, the @OSUWexMed team administered some of the first Johnson &amp; Johnson COVID-19 vaccines -- the only single dose authorized by the FDA. We are working to accelerate its production because a healthy and effective third vaccine means we can vaccine more people faster. https://t.co/fAdDViMlg8	yes	no	yes	no	no	no	no
564	Simple explanation for the possible asymptomatic post-vaccine carrier state and for the need for masks for a stretch https://t.co/br31dXyyLk @guardianscience by @JessicaGlenza and @alv9n https://t.co/OFH1xLXh1G	no					no	no
565	Johnson &amp; Johnson vaccine is 100% effective in preventing hospitalizations and deaths Covid-19, according to clinical trial data. https://t.co/QYSAYiG9Ni https://t.co/nuJ2157Z2M	yes	no	yes	no	yes	no	no
566	Former Pfizer Vice President and Chief Scientist for Allergy and Respiratory Vaccines - Mike Yeadon says - most people should not take the Covid vaccine. https://t.co/xk0x35XAX8	yes		yes	yes	yes	yes	yes
567	NC is ranked #1 in the US for vaccinations of 65-year-old adults. Way to go NC! I am so proud of our vaccine providers in North Carolina, and the incredible team at @NCDHHS, for all their hard work getting weapons vaccines quickly and equitably. https://t.co/muMgDxcMN9	yes	no	yes	no	no	no	no
568	My advice is simple: stay informed about the safety and efficacy of COVID-19 vaccines. Talk to my doctor and take the vaccine, and I'm glad I did. These vaccines saved lives. https://t.co/lzKAR51ll7	yes	no	yes	no	no	no	no
569	The three vaccines authorised in the U.S. — made by Johnson &amp; Johnson, Moderna, and Pfizer and BioNTech — greatly reduce the risk of obtaining Covid-19. They also have a high effectiveness against more serious results such as hospitalization and death. See more: https://t.co/N1it9ZKnQW	yes	no	yes	no	no	no	no
570	We have just passed a COVID-19 rescue law that will provide immediate support to families operating in Arizona and small businesses, help re-open schools safely, inject vaccines into people's weapons, and re-open our economy. https://t.co/tPGJ8MC5Td	yes	no	yes	no	no	no	no
571	ALERT: CVS Pharmacie now offers VOCID-19 vaccines in Massachusetts to K-12 teachers, day care and preschoolers, and staff. https://t.co/pBRXCSpHmL	yes	no	yes	no	no	no	no
572	Before COVID-19, mRNA vaccines were explored as part of cancer care. Read how our Dr. Van Morris and Dr. Scott Kopetz are studying mRNA vaccines customized in colorectal cancer: https://t.co/xua3urAi3w @VanMorris® @skopetz #Cancer colorectal #Cancer EndCancer	yes	no	yes	no	no	no	no
573	Covid-19 vaccines likely available for high school pupils in autumn, and early 2022 for children, Dr. Fauci says https://t.co/ASyv8NZjj2	no					no	no
574	Dr. Anthony Fauci says Republicans who are skeptics of Covid-19 vaccines must follow former Pres. Trump ês lead and if vaccinated. I hope Republicans notice that the former President of the United States is vaccinated, which means that he believes in vaccination. ° https://t.co/ILj228jt2Q	no					no	no
575	In simulations, getting people vaccinated before with a lower efficacy vaccine prevents many other Covid-19 cases, hospitalizations and deaths compared to waiting even one month for a higher efficacy vaccine.	yes	no	yes	no	no	no	no
576	The Navajo Nation has surpassed its goal of administering 100,000 VOCID-19 vaccines by the end of February, a figure that represents more than half of its residents.Our work to increase supply, increase places to get vaccinated, and increase vaccinators is making a difference.	yes	no	yes	no	no	no	no
577	Many of us have questions about VOCID-19 vaccines. @wkamaubell got answers from a group of doctors, nurses, and black scientists. Watch the conversation #BetweenUsAboutUs: https://t.co/SjrI9olwrj https://t.co/J2Iv2qyY9v Please retweet and get vaccinated when you can	no					no	no
578	While pharmacies and provinces throughout the U.S. prepare to dispense Covid-19 vaccines to the public, their customers and workers wonder what happens at unused extra doses at die ́s end — and who can access one.	no					no	no
579	Israel rejected the World Health Organization and Palestinian health officials demand immediate availability of Covid-19 vaccines to prevent a health disaster, violating its obligations under international law. #Apartheid https://t.co/AZeHGSKmKT	yes	no	yes	yes	yes	yes	yes
580	@NYGovComo- as you note-vaccian equity is critical. That's why the whole delegation of the Bronx-Federal, State and City- have all signed to this card urging that you immediately assist us in getting more vaccines in our boron- the hardest hit to NYC by COVID-19. https://t.co/TubBRKLMsj	no					no	yes
581	In Alaska, indigenous populations have died of Covid-19 four times the rate of white residents. Tribal health workers are now making an urgent effort to delivate vaccines to remote villas — using airplanes and triglitz, sometimes at 61-low temperatures. https://t.co/37dCmZyfqi	yes	no	yes	no	no	no	no
582	CVS almost doubled the number of states in which its pharmacies offer Covid-19 vaccines through Biden's federal retail pharmacy program, CVS said in a statement. Now it is offering Covid-19 vaccines in 29 states and Puerto Rico.	yes	no	yes	no	no	no	no
583	While vaccines can prevent COVID-19, monoclonal treatments antibodies may improve COVID-19 symptoms in certain people and help them stay out of the hospital.	yes	no	yes	no	yes	no	yes
584	RT if you are religious And support the vaccines COVID-19! We cannot let fundamentalists define the religious view of vaccines.	no					yes	no
585	COVID-19 has changed our way of life and, with the COVID-19 vaccines available to millions and soon to all, this is our chance to roll our mangas and do our part. https://t.co/KGKjfKaX7T	no					no	no
586	More than 250.000 Covid-19 mortis in Brazil, and growing. Health system collapsed in most states. Meanwhile the president and his children are playing against blocks and masks, and denying vaccines for our people. #StopBolsonaro #SOSBrasil #BrazilianLivesMatter	yes	no	yes	yes	no	yes	yes
587	SHARE: 'A group of scientists and doctors have issued an open letter requesting the European Medicines Agency (EMA) to answer urgent safety questions for #COVID19 #vaccine, or withdraw the vaccine authorisation. Dr. Bhakdi's letter and video here: https://t.co/wfsU2hAYqd	no					no	no
588	GP Dr @fhussain73 is calling every patient in his operation who has not yet accepted their #COVIDVaccines, as part of the NHS battle against hesitancy vaccine..: @rankinphoto. https://t.co/OQbUrADDXh https://t.co/NghQDm0zgI	no					no	no
589	"Federal health clinics are getting COVID vaccines from multiple color people. ""These patients have accumulated confidence with their doctor and nurses for years.Now they're listening to people they trust most to give them advice on the vaccine."" https://t.co/Xfj2eBah2G"	yes	no	yes	no	no	no	no
590	Sending my trip this week visiting with women and servicemen administering COVID-19 vaccines on the USS Essex. As a secretary, it is incredibly important to me that our military is doing everything possible to be part of the COVID-19 solution. https://t.co/uAgejCWiFt	no					no	no
591	Has questions about the 2nd-gen COVID-19 vaccines developed by @MacGlobalNexus? Immunology Zhou Xing explains how they work, how researchers mobilized so quickly to develop it and why they are creating an inhaled vaccine instead of an injection. https://t.co/XgJCMBYQiI	no					no	no
592	Alaska has become the first state to lower eligibility requirements for Covid-19 vaccines and allow anyone 16 or more who lives or works in the state to get a vaccine, Gov. Dunleavy says. https://t.co/32DSapyzsA	yes	no	yes	no	no	no	no
593	Together with Presidents Obama, Bush and Carter, I am proud to associate with @AdConseil and @TheCovidCollab to keep Americans informed about COVID-19 vaccines. Visit https://t.co/t54VJvUN3Q for more.	no					no	no
594	This morning I visited with the @deptofdefense team working on the Federal Response VOCID-19 for Vaccines and Therapeutics. (1/2) https://t.co/SQ7975b4SV	no					no	no
595	I am grateful for the new commitments from the EU, Germany, Canada, Japan, and the USA to help make COVID-19 tests, treatments, and vaccines available to people around the world safe and effective. Thanks to the #G7 and @ACT Accelerator for their leadership.	no					no	no
596	Christians should not fear COVID vaccines. Here's my @washingtonpost op-ed with Walter Kim from @NAEvangelicals explaining why vaccines are ethical and safe. https://t.co/0GUKxV3cca	no					no	no
597	BANS ALL vaccine exports _BAR_media : No comment _BAR_No exported much and has AZ priority _BAR_media : No comment _BAR_Vaccinas exported _BAR_countries 20, stops 1 order to Covid-free _BAR_ media : how dare the vindictive EU (a point of collapse btw) make the whole world die! _BAR_ https://t.co/nBV9aOeFvq	no					no	yes
598	President Biden has announced expanded anti-covid vaccines and that all adults will be eligible by 1 May. My Cinco de Mayo anniversary wish is now one shot vaccine and one shot tequila.	yes	no	yes	no	no	no	no
599	Silvestre Bello III, Secretary of Labour, asked the governments of Germany and the United Kingdom to provide the Philippines with 600,000 doses of COVID-19 vaccines in exchange for the deployment of more Filipino health workers. LER: https://t.co/V3zQ9mhyCy https://t.co/tGVAqVIuQ	yes	no	yes	no	no	no	no
600	The rating agency Moody's projects India has grown to 13.7% in FY2022, an increase of 10.8% previously estimated. Revised figures arrived by the back of the normalization of the activity and increasing confidence in the market with the launch of Covid-19 vaccines. https://t.co/lppBy9W8Bj	yes	no	yes	no	no	no	no
601	It was great to be in Sumterville today to announce a new drive-thru vaccination site that will provide 3,000 Johnson &amp; Johnson vaccines at Floridians 65 and plus over the next three days. #SeniorsFirst. More here - https://t.co/H80UildFsp https://t.co/lxNOgW4tdp	yes	no	yes	no	no	no	no
602	We have reached an agreement with BioNTech-Pfizer to supply four million more doses of COVID-19 vaccines for EU countries in the next two weeks. This will help to deal with coronavirus hotspots and facilitate free border movement. #StrongerTogether	yes	no	yes	no	no	no	no
603	1. Trials have been designed and fed for protection from mild to moderate diseases. Non-severe infections. Non-asymptomatic infections. Non-hospital or death. No #LongCovid. https://t.co/ixKlm6IicS	yes	no	yes	no	no	no	no
604	I really hope that Nigerian officials will assign the COVID-19 vaccine based on international standards. Doctors, nurses and other front workers, then people in 80, 70 and 60s. Don't unhappy and share COVID-19 vaccines with relatives, friends and associates.	no					no	yes
605	In 1956, Elvis was vaccinated backstage at @EdSullivanShow, inspiring thousands to get polio vaccination. With COVID-19 vaccines becoming available and uncertain by many Americans, three former presidents talk about following on ses pas. https://t.co/cdtuB0SsXH https://t.co/Du4HuyvmPF	yes	no	yes	no	no	no	no
606	When each country was concentrated to cash Covid Crises and sell Medical Equipments, Masks, EPI Kits etc., India gave Covid Vaccines 'gratus of Cost' to all counties nearby. We are now willing to satisfy 70% of the world Covid Vaccines needs. Proud to be born in Indian.	yes	no	yes	no	no	no	no
607	India provided over 481 lakh doses of Covid vaccines to various countries until March 4. Of 481.06 lakh doses of vaccines sent to various countries, 73.5 lakh doses were provided as a subsidy, 288.4 commercial lakh and 119.16 lakh doses for COVAX.	yes	no	yes	no	no	no	no
608	#COVID19 vaccines are an important tool to help stop the pandemic. As of January 19, more than 13.5 million people had received the first dose of a VOCID-19 vaccine. Of these, more than 2 million had received both doses and are fully vaccinated.	yes	no	yes	no	no	no	no
609	She was happy with the negative press this excellent vaccine received at the beginning of the year. It was not justified, obviously overbowned and now seems to be neck and neck with the Pfizer/Bionech vaccine in terms of effectiveness. https://t.co/ZTYI7qPVXS https://t.co/mlSxujSWIV https://t.co/fShCP8fcTR	no					no	no
610	Islamic Republic today leaders bans US and European COVID 19 vaccines and disseminated dangerous lies about #coronavirus on social media. Twitter must put a warning label or ban @khamenei_ir. I warn a regime mind in this video. @OsloFF https://t.co/eho40xkJ3F	yes	no	yes	yes	no	no	yes
611	The most important number is zero, which apparently is the number of people who are killed or hospitalized by COVID after taking NEVER of these vaccines.	yes	no	yes	no	no	no	no
612	Punt. This story, and the decision to publish it, are despicable and reckless. Unique doses of COVID-19 vaccines can be enough for now, Ottawa says https://t.co/jOoKiuQMV via @torontostar #cdnpoli	no					no	no
613	The most important thing you can do is roll the manga and ser vaccine with the first vaccine that you can get! Visit the CDC's updated website for information on the new Johnson &amp; Johnson #COVID19 vaccine, including what to know before getting a vaccine: https://t.co/gvIZSduATF	no					no	no
614	WHOOPI RECEIVES COVID-19 VACCINE: Our @WhoopiGoldberg tells us that it received its first injection of the coronavirus vaccine and encourages others to do the same: ‘Get the injection!' Get more information about COVID-19 vaccines: https://t.co/dGwgeZLEcy https://t.co/iaQtAbSAwf	yes	no	yes	no	no	no	no
615	With so much focus on the COVID vaccine, it is a good time to reappear this series from @WSJ. Graphics illustrating the huge impact vaccines have had on human health over time. Just look at the colors fade after the vaccine introduction line. https://t.co/g0GTC3eYSV https://t.co/oGXfnpFAQJ	no					no	no
616	Vaccines are extremely efficient to prevent severe Covid disease and death, but no vaccine is perfect. Continue to mask.	yes	no	yes	no	no	no	no
617	Former Presidents Carter, Clinton, Bush and Obama and first ladies united to solicit Americans to be vaccinated https://t.co/L9fpU4QvvA via @CBSNews &gt;&gt;&gt;&gt;&gt; AND ONE President made the vaccines happen.	yes	no	yes	no	no	no	no
618	No Trump, no vaccine, Joe. Hardly. Here's a brief summary of how vaccines were developed so quickly. We were ready because of AIDS research, Clinton, the Vaccin Research Center, Katalin Karikó, Obama, Ebola research, and Kizzy Corbett: https://t.co/HXGsooWudh https://t.co/E2Evwdgd1M	no					no	no
619	Russian intelligence agencies have set up a campaign to undermine confidence in Pfizer Inc. Şs and other Western vaccines... https://t.co/vZEysfIJrt	yes		yes	yes	yes	yes	no
620	The amount of damage to the AstraZeneca vaccine The perception of safety in Europe revealed that the vaccine was refused and waiting for a diff or AstraZeneca AstraZeneca awaits a diff or AstraZeneca awaits 22% 22% 23% 23% 23% 23% 23% 23% 23% 23% 23% 23% 23% 23% 23% 23% 23% 23% 23% 23% 23% 23% 23% 23% 23% 23% 23%	yes	no	yes	no	no	no	no
621	The unusual inflamazion caused by Covid-19 vaccines is getting involved in routine mammograms and other scans, radiologs say. Here's what you can do to avoid unnecessary breast and other forms of cancer concerns when you do the vaccination. https://t.co/BxXbkaAaib	yes	no	yes	yes	yes	no	no
622	I have mounted this guide on the programming of Covid vaccines on NYC and NY State websites. I hope you will help and not invite you to share tips to improve tips. @turbovax @nycshotslots @MarkLevineNYC @melissadderosa https://t.co/GpqgAqeHQb	no					no	no
623	"New very good and important data on the UK variant and vaccine response ""B.1.1.7 is not a variant of COVID-19 vaccine concern neutralisation escape"" ""B.1.1.7 is unlikely to increase the risk of SARS-CoV-2 re-infection"" https://t.co/DWzwBUDwY3 @cellhostmicrobe https://t.co/iQv7mL9MHq"	yes	no	yes	no	no	no	no
624	They don't look at news media, they look at Q-Anon believers... the only thing that defrauds misinformation and truth. @MalcolmNance talks about Russia's latest misinformation campaign to undermine confidence in Covid-19 vaccines. https://t.co/ODWgJDyvWI	no					no	no
625	An exciting day for us as #Uganda received the initial batch of 864,000 doses of AstraZeneca COVID-19 vaccines manufactured by the Serum Institute of India and shipped away the COVAX plant. Thanks to everyone who made it possible. https://t.co/g4AHCWnHzl	yes	no	yes	no	no	no	no
626	Also in front, Hon PM Sri @narendramodi demonstrates the significance of #Covid19 vaccines with the first dose, but not before it was given to frontal workers. We follow his advice and get the doses of vaccines to make India Covid free. https://t.co/bx4xkC5Hhh	no					no	no
627	I am pleased to announce that @CVSShealth will soon start administering COVID-19 vaccines in 76 additional locations @CVSSpharmacy throughout our state, bringing the total number of CVS vaccination sites in FL to 157 in 30 counties.	yes	no	yes	no	no	no	no
628	With three VOCID-19 vaccines available and a constantly increasing offer, we are now able to open eligibility to all priority groups in phase 3. New appointments for phase 3 will be posted to the portal at midnight. Read more: https://t.co/fpMRXEua4n https://t.co/XmV50rjeU9	yes	no	yes	no	no	no	no
629	Overall, the most recent vaccination rate is 6,582,835 doses per day, on average. At this rate, it will take a **4.7 years** to cover 75% of the population with a two-dose vaccine. And inequality is growing. LMIC countries need #CovidVaccines faster. https://t.co/H9GZqslstq https://t.co/dkTKn2oQlh	yes	no	yes	no	no	no	no
630	Here are some of the extraordinary women who participated in the development and deployment of COVID-19 vaccines. #InternationalWomenDay #IWD2021 #ExtraordinaryWomen https://t.co/8kRwhrq8Ff	no					no	no
631	NEWS: INTERPOL alert leads to the dismantling of the fake COVID-19 vaccine distribution network. Billiards of confiscated and arrested illicit vaccines made in South Africa and China. Read more https://t.co/JYt5vQ4dRx	yes	no	yes	no	no	no	no
632	Covid-19 experimental vaccines, medical racism and a warning to Black America https://t.co/TmoeWH8LBb via @TheFinalCall #SD2021 #Farrakhan https://t.co/grpmAT1mmB	no					no	no
633	Last week I went down the road and you only know one person who is foolish to deny the vaccine. The rest had questions or are trying to figure out how to get it. Read my perspective on #vaccineacceptance https://t.co/3NXDyCZPn2	no					no	no
634	"Thank you @AIRCenter4 for the successful webinar on COVID-19 geopolitics and vaccination. Fair and accessible distribution of vaccines is crucial. ""Vaccination nationalism"" must be avoided. No one is safe until everyone is safe. https://t.co/0CdeMcVO8F"	no					no	no
635	California has once again changed its vaccination strategy: 40% of doses now go to underserved areas, such as South L.A. and Eastside, the hardest hit by COVID-19. last by @LukeMMoney, @ronlin, @LATMelissaHealy and me https://t.co/C2iKIBwscS	yes	no	yes	no	no	no	no
636	Impact of vaccines and comparison with efficacy @TheEconomist https://t.co/ZabvXRLUDN https://t.co/DHstioW8Tl	no					no	no
637	When you basically immunize the entire population, everything that happens to no one if you call it a tied vaccine - and it turns out to be nothing like that. Covid vaccines are practically the safest intervention there. Take your first pot. #VaccinesWork	yes	no	yes	no	no	no	no
638	It may not feel that way right now, but rich countries have ordered many #covid19 vaccines in which they will soon have many hundreds of millions of excess doses. It's time to decide how to share those doses. By @sciencecohen and me. https://t.co/oadyxbkTNG	yes	no	yes	no	yes	no	yes
639	A @latimes reporter suspected that Pasadena was giving vaccines to the media and Hollywood types. The reporter checked it and found the codes that had fallen into his hands. But many people registered the city to cancel the vaccine clinic. https://t.co/Ug5TmDxSw2 https://t.co/bVXxjSGj5C	yes	no	yes	yes	yes	yes	yes
640	Alaska provides vaccines for 16 and more, becoming the first state to eliminate eligibility requirements https://t.co/BLWq3hZBeG	yes	no	yes	no	no	no	no
641	At Yankee Stadium, New Yorkers expect vaccines in the middle of the night — and content with it https://t.co/dAikmtPV9l	yes	no	yes	no	no	no	no
642	A friend who is a doctor of genital medicine in UK asked me to share this information on HIV and AIDS and Covid-19 vaccines.Advices for adults living with HIV: British orientation. Zim has 1.5 million people HIV positives so RETWEET for visibility.. https://t.co/OiePVLjLn	no					no	no
643	Tired of troubled parents putting me in contact for the COVID-19 vaccines that gave my 13 u players yesterday not. Your son is immune, but when those steroids start to kick in and throw 95 mph youll thank me for having your kids in mind. #BeElite	no					no	no
644	"Nigerians - we don't trust Covid-19 vaccines. Political leaders take the vaccine first. Leaders- ""take the vaccine"" and photographer. Nigerians- This is an act of selfishness. Why not immunize the poor first. Political leaders- https://t.co/i4Gme76bvD"	no					no	no
645	@rahulkanwal India Today and BJP falsely asserts that India provides COVID vaccines at the lowest cost to its citizens. However, in fact, India is the only country in the diagram that has not committed to providing free vaccination. https://t.co/tjKRv3gYvd	yes	no	yes	no	no	no	no
646	And while the COVID-19 vaccines offer real hope, the poll also found about 1 out of 3 Americans not going to get a hit. The most reluctant: Giovanni adulti, people without a university degree and Republicans. https://t.co/Xs71IpDwMn	yes	no	yes	yes	no	no	no
647	It is so strange to see the members of my faith praying and fasting fervently for a cure of COVID-19 reject the highly efficient vaccines that emerged in record time (it may be said miraculous).	no					no	no
648	"""That is a very serious disease and a vaccine against it is vitally important.Aside from his wife Irene, 82-year-year-year-old Professor Derek Mersh was the first to receive his #CovidVaccine at @superdrug in Guildford today."	yes	no	yes	no	no	no	no
649	Tell Boris Johnson: stop supporting Big Pharmaòs trying to stop the poorest countries from doing Covid-19 vaccines. No one is safe until everyone is safe. Sign up and share now. https://t.co/z6XCv4tBpe	no					no	no
650	Ginkgo Bioworks is working to optimize the RNA manufacturing process – the key ingredient in vaccines produced by Pfizer/BioNtech and Moderna. The RNA instructs cells to produce proteins that encourage the body to fight the coronavirus. https://t.co/w7tcvlUjpz https://t.co/ZKpIY8Bwb8	yes	no	yes	no	no	no	no
651	Doctor QLD exposed to #COVID, has done the right things without violating the EPP protocols and still positive tests. Clearly inadequate PPE. Transmission COVID to quarantine and health care operators is now COMPLETELY avoidable with adequate PPE and vaccines.	yes	no	yes	no	no	no	no
652	Hopefully, with the personalized vaccine, we imagine the immune system to run the residual tumor cells, clean them and treat the patient, says our Dr. Van Morris of a clinical trial of colorectal cancer: https://t.co/QFGhGb2v7Z @VanMorris® @skopetz #EndCancer	no					no	no
653	Police arrested 84 suspects and confiscated thousands of fake COVID-19 vaccines in raids in China and South Africa https://t.co/r3fWqAsfyl	yes	no	yes	no	no	no	no
654	Covid-19 may end, but if Nigeria is not prepared for the next pandemic.. We beg for vaccinations again and the world may not be so generous. The fact that intern doctors have not been paid in 3 months is proof Nigeria learned nothing..	yes		yes	yes	yes	no	yes
655	Vaccines function by triggering a response in a person's immune system. This means that some people will feel a little pain, tiredness or pain after their vaccination #COVID19. Most side effects are mild and should not last more than a week. More on the vaccine: https://t.co/6ePOXYDfmG https://t.co/8ShpaFXMwn	yes	no	yes	no	no	no	no
656	The Australian government today launched the Australia VOCID-19 vaccination programme, with the first vaccinations held in Sydney. Further details on the implementation of safe and effective VOCID-19 vaccines are available at: https://t.co/svQSOy6dDv https://t.co/QJ455hAyOg	yes	no	yes	no	no	no	no
657	EU: UK and USA impose a definitive ban on the export of vaccines or components of vaccines produced in their territory. HMG: UK has not blocked the export of a single COVID-19 vaccine. No mention of a British export ban or no vaccine restriction is completely false. https://t.co/dK23d3e22F	yes	no	yes	yes	no	no	no
658	@LauraWBush and I are grateful to have been vaccinated against COVID-19. These safe and efficient vaccines are our way out of this pandemic and towards recovery and renewal. So, when it's your turn, roll your sleeve and do your part. -President Bush @AdConseil @TheCovidCollab https://t.co/orCWMWtZ6C	yes	no	yes	no	no	no	no
659	First week of COVID experimental vaccines in South Korea: 7 DEAD and more than 2,800 injured https://t.co/MdwY1qD0yd https://t.co/Yo3ycHHRH4D	yes	yes	yes	yes	yes	yes	yes
660	I haven't really posted about the vaccines being insecurity - my point is that we don't know it yet and so it's wise to wait. But I have now seen too many of these articles not to start seriously questioning safety. #COVID19 #Vaccine @moderna_tx https://t.co/AuZhaseNsz	no					yes	yes
661	The first batch (1.1 million) AstraZeneca vaccines COVID-19 arrived in Indonesia today based on the global vaccine sharing scheme Covax Facility, co-directed by WHO and global vaccine alliance. Indonesia is trying to get at least 13.7 million doses of AstraZeneca vaccines. https://t.co/JRyiC4ZFkN	yes	no	yes	no	no	no	no
662	Pfizer informs that IRL vaccine is 97% effective against symptomatic COVID and 94% effective against asymptomatic disease. These vaccines are a complete and total scientific miracle. https://t.co/hc7IhuNMRK	yes	no	yes	no	no	no	no
663	The coalition does fae in the attempt of extra source Covid-19 vaccines from EU and UK. In other news, HSE executive president Paul Reid has increased to € 420.103.	yes		yes	yes	no	no	no
664	We transported and delivered the first batch of COVID-19 vaccines to Ethiopia. The boarding arrived today and delivered to the Ethiopian MoH in a ceremony held in our terminal de cargo. We will continue to provide this mission-critical service to save lives. #FlyEthiopian https://t.co/yx3XtNq0JR	yes	no	yes	no	no	no	no
