tweet_no	tweet_text	q1_label	q2_label	q3_label	q4_label	q5_label	q6_label	q7_label
511	The VOCID-19 vaccines are there, but what I do is always important. So, I'm hiding, avoiding crowds, staying at least six feet away from others, and not socializing inside with people I don't live with. Vaccines can help, but also I. #SlowTheSpread	yes	no	yes	no	no	no	no
512	Finally, Pakistan is requesting a Covid vaccine in India as part of the Global Alliance for Vaccines and Immunization program. @fawadchaudhry	yes	no	yes	no	no	no	no
513	This afternoon, I host an event with Johnson &amp; and Merck CEOs to discuss our historic partnership to produce more VOCID-19 vaccines.	no					no	no
514	1/ So Europe has its own adverse event reporting system for medicines and vaccines, called EUDRA. It now has data for Covid vaccines. Which turns out to be even worse than US data. It now contains 58,000 reports for the only @pfizer vaccine, of which about 730 deaths...	yes		yes	yes	yes	yes	yes
515	Help shops like mine remain open. Hide, avoid crowds, and stay at least six feet away until enough of us get COVID-19 vaccines. #SlowTheSpread	no					no	no
516	Israel is at the top of the league for the vaccination of its own people. The praises say that Israel is the example. False. Israel refuses the vaccine to Palestinians whose land and life it controls. WHO pleaded with Israel: in vain. Apartheid in action. https://t.co/BpQDRDWS4H	yes		yes	yes	yes	yes	yes
517	Funny thing: #covid mRNA vaccines now represent more reports of side effects to VAERS since December than ALL COMBINED VACcines in the past year. And 8 times the number of death reports.	yes	yes	yes	yes	yes	yes	yes
518	As part of the national immunization launch that saw more than 230,000 people vaccinated, President Kagame and First Lady Jeannette Kagame received their #COVID-19 vaccines at King Faisal Hospital. https://t.co/OylatTad9W	yes	no	yes	no	no	no	no
519	I am pleased to receive 50,000 doses of Covid-19 vaccines from India this morning. The Government of Rwanda is grateful to the Government of India and other partner countries for their valuable contribution to the fight against #COVID19 @DrSJaishankar	yes	no	yes	no	no	no	no
520	Information on Astrazeneca and SinoVac COVID-19 vaccines from the UP-PGH VOCID-19 groups https://t.co/wpqUkoqjxW	no					no	no
521	Launch of a global campaign to decriminalize homosexuality. Iran weaker and isolated. North Korea open dialogue. China unveiled &amp; faced. Poland in Visa Waiver Program. Serbia-Kosovo Economic normalization. USMCA Abraham Agreements Vaccines for Covid 19 in warp speed.	yes	no	yes	no	no	no	no
522	Four former presidents met for two national advertising campaigns published on Thursday to build confidence in COVID-19 vaccines — and they are all photographed being inoculated against the virus https://t.co/nG9V6jahl	yes	no	yes	no	no	no	no
523	America has always been at its best when we strive for each other and come together for a common cause. Now, with the development of safe and effective COVID-19 vaccines, we have the chance to go back to the moment. https://t.co/rbuQstkH9R	no					no	no
524	The grocery chains have increased their profits by $18 billion in the pandemic so far. Almost all of them have stopped paying the heroes after a month. 29,000 grocery workers have obtained covid and 74% of them are not yet eligible for the vaccine. We do not treat them as essential. They are sacrificial. https://t.co/fZRruG3tBO	yes	no	yes	yes	yes	no	yes
525	There is so much disinformation and fear about #COVID19 vaccines for pregnant and lactating women. A brilliant @YaleMSTP @Alicelulligan student and I wrote this OpEd to dispel these myths, and provide relevant facts.	no					no	no
526	New: Russian intelligence agencies have launched a campaign to undermine confidence in Pfizer and other Covid vaccines using online publications that have questioned their development and safety in recent months, US officials said. w/ @mgordonwsj https://t.co/x0P4rCiEAx	yes		yes	yes	yes	yes	yes
527	In India, the vaccination program is progressing well with two indigenous vaccines Covishield and Covaxin. Sat-Bhakti administered by @SaintRampalJiM is a well-tested vaccine. #COVID19Vaccine #COVID19 #COVID_19 #COVIDVaccine https://t.co/bpHvMCxfOj	yes		yes	no	no	no	no
528	Hello everyone. I am Dr. Anthony Fauci, Chief Medical Advisor to the President and Director of @NIAIDNews, and I will spend the next hour answering your questions about VOCID-19 and science behind vaccines. https://t.co/AF6JN6ZESi	no					no	no
529	This week, the World Health Organization issued new guidelines on the Moderna ́s Covid-19 vaccine, generally recommending not to be used in most pregnant women, echoing similar guidelines for the Pfizer and BioTech vaccine https://t.co/Dyx2aSUWAF	yes		yes	yes	yes	yes	yes
530	Dear Mothers: For the love of God and the family, don't let anyone type your babies with experimental vaccines COVID-19. https://t.co/0LIZf4drgq	no					yes	yes
531	Vaccine efficacy is not misleading Do not compare the 95% efficacy of one vaccine with 67% of another. This only means that % of people who cannot receive COVID All vaccines listed below are effective ~100% to prevent hospitalizations and death of COVID Get the highest available value quickly https://t.co/UxTOqtX8he	yes	no	yes	no	no	no	no
532	WSJ: The three leading Russian intelligence services (SVR, FSB and GRU) have set up fake information sites and social media accounts to disseminate erroneous information about Pfeizer and Moderna vaccines in order to undermine their confidence. https://t.co/t3kmCYvBFs via @WSJ	yes		yes	yes	yes	yes	yes
533	Biden will announce tonight that dentists, midwives, paramedics, veterinarians, medical students, and other health and professional students will now be able to administer Covid-19 vaccines.	yes	no	yes	no	no	no	no
534	Vietnam celebrates 6 months without any deaths caused by the coronavirus. Cuba sent health professionals to 40 countries during the pandemic and is in the final phase of producing 2 vaccines against Covid-19. -The worst socialism was even better than the best capitalism-G. Lukács	yes	no	yes	no	no	no	no
535	"After three months of tactical delay by the Conservatives, yesterday they voted against the necessary legislation that would provide: ""Financing for long-term care facilities"" ""Support for low-income families"" ""COVID-19 treatment and vaccines"" ""Support for small businesses"""	yes	no	yes	yes	yes	no	yes
536	#VaccineMaitri is healing #Humanity. It's comforting that India sends free COVID-19 vaccines to distant neighbours and countries like Brazil, Morocco, South Africa for humanitarian reasons. The world cannot thank India enough. #VaccineDiplomacy @UN https://t.co/vhLcfG7AQu	yes	no	yes	no	no	no	no
537	Joel Embiid will donate his $100,000 to three Philadelphia Homeless Shelters to help provide: -Resources - Clothing -Treatment and care for those who receive COVID-19 vaccines -Summer Camp Fund -Shelter for more than 300 teenagers -Support for families who were homeless https://t.co/MlYYAC3E8j	yes	no	yes	no	no	no	no
538	The data show that vaccines are extraordinarily effective in preventing the death of covids AND preventing the transmission of covids. The absurdity of clarifying the throat on the doubt of the vaccine actively deters a massive number of people from getting vaccinated and ending the pandemic.	yes	no	yes	no	no	no	no
539	Vaccines are there, but it is important to keep staying six feet from others, wearing masks and avoiding crowds to help slow down the spread of COVID-19.	yes	no	yes	no	no	no	no
540	Teachers, school staff and child care program workers: @POTUS is a challenge for states to get your first #COVID19 vaccine by the end of March. The federal retail pharmacy program will prioritize your vaccinations. Find participating pharmacies here: https://t.co/lmCctm9P1Q	no					no	no
541	It was tweeting about this story that blocked my account and several others on Twitter. It's about Bill Gates, and why he refuses to support calls to abandon patents on Covid-19 vaccines. I asked him personally about it. https://t.co/EAVdJQl1Qy	no					no	no
542	BREAKING @ians_india: Canadian Prime Minister @JustinTrudeau called Prime Minister @narendramodi today and asked for Covid-19 vaccines. The Prime Minister assured him of help. #VaccineMaitri puts India on the world stage for its fundamental values of humanitarianism &amp; benevolence.	no					no	no
543	@DWUhlfelderLaw CVS makes appointments available to pre-K through 12 educators, staff and child care workers in the 17 states where we currently offer VOCID-19 vaccines, without age limits according to federal guidelines!	yes	no	yes	no	no	no	no
544	"We hear a lot about ""vaccine"" passports for those who have had the vaccine, but no ""immune"" passports for those who have had Covid and have developed natural immunity."	no					no	yes
545	Everybody keeps comparing the different vaccines, and honestly, I'm at the point where I'm going to take a manufactured by Frito-Lay cool ranch covid vaccine, yeah, well, whatever, let me just see other humans.	no					no	no
546	Measures can be taken to enable Canada to produce its own vaccines without relying solely on international partners. @Mossmanlab advocates that @MacGlobalNexus Fitzhenry Vector Lab produce doses of VOCID-19 vaccine for all Canadians. https://t.co/J3Nvb5faq6	yes	no	yes	no	no	no	no
547	Sit down! Canada has agreements with the following suppliers for the VOCID-19 - Pfizer vaccine: up to 76 million doses Moderna: 44m AstraZeneca: 20m AstraZeneca from SII: 2m These are commercial agreements and no other country does such a song and dance on the supply of vaccines. https://t.co/ATMa1rC8uz	yes	no	yes	no	no	no	no
548	NEW: Alaska now makes covid vaccines available to all those over 16 years of age. It is the first state to expand the eligibility of vaccines to all ages that are approved for covid doses. https://t.co/ugNHNqAa91	yes	no	yes	no	no	no	no
549	In 2020 and 2021, we persevered. Our rover @NASAperseverere carried a commemorative plaque on Mars to express its gratitude to the medical community on the front lines of the VOCID-19 pandemic.	no					no	no
550	"Iran is thus the 11th country to ban vaccines. RT Iranians prohibit the import of British and American vaccines Covid-19, saying that they are ""completely untrustworthy"" https://t.co/gdiFtSWHHb"	yes	no	yes	yes	yes	yes	yes
551	Florida must offer vaccines to all teachers, agricultural and food workers, and other essential employees. Supply is there, @GovRonDeSantis — it's time to open up eligibility and save lives. https://t.co/YkJgHqMrT	no					no	no
552	Dr. Stella Emmanuel warns against the danger of the Covid 19 vaccine by Pfizer and Moderna #COVID19 #Covid #coronavirus #CovidVaccin #vaccinations #VacunaCOVID19 #VaccinStrategy #NewWorldOrder https://t.co/K0LkFrab0W	no					yes	yes
553	McDonald's Philippines purchased nearly 100,000 doses of COVID-19 vaccines from AstraZeneca, as the fast-food chain operator said it plans to inoculate its employees for free. https://t.co/zG8pwZ8c1G	yes	no	yes	no	no	no	no
554	The latest vaccines: We received nearly one million doses of VOCID-19 vaccines last week - and we are receiving another million last week. By the end of the month, we will have received a total of 8 million doses of VOCID-19 vaccines for people across the country.	yes	no	yes	no	no	no	no
555	The #COVID19 vaccines are safe for people living with HIV! Discover the COVID-19 vaccines and HIV here.	yes	no	yes	no	yes	no	no
556	A reminder: • Coronavirus vaccine can give you COVID-19. • MRN in the vaccine does not become a permanent part of your body. • Pfizer, Moderna and J&amp;J all have highly effective and safe vaccines to prevent serious infection of COVID-19. #ThisIsOurShot https://t.co/qXUzg20B2k	yes	no	yes	no	no	no	no
557	Ok listen. A new COVID-19 strain (B.1.526) was born in Manhattan in February. Avoids some of the protection of antibodies & vaccines We don't want things to get worse then wearing masks over your nose, keeping the physical distance of ppl, AVOID GROUPS, and getting any vaccine if you can https://t.co/tftCb1VIK	yes	no	yes	no	yes	no	no
558	Vaccine Update: @GovCanHealth approved the JanssenÕs COVID-19 vaccine. This is the fourth vaccine to be considered safe and effective by Canadian health experts - and with millions of doses already obtained, we are one step closer to defeating this virus.	yes	no	yes	no	no	no	no
559	Those who falsely claim that vaccines are 100% safe and laugh at anti-vaxers will depend on those who refuse to tell official lies to say that generalized vaccination * is * critical. 23 die in Norway after receiving the COVID-19 vaccine: https://t.co/eN10HwZvqW via @nypost	yes		yes	yes	yes	yes	yes
560	If all of this evidence is not available, we require that gene-based vaccine approval be withdrawn until all of the above issues have been properly addressed through due diligence by EMA https://t.co/lgznoGXjBc	no					no	yes
561	In addition, as of Monday, April 5, all Michiganns aged 16 and over who were not previously eligible will be eligible to receive a vaccine. It is a new exciting, and I urge all Michiganans eligible to receive one of the three safe and effective VOCID-19 vaccines.	yes	no	yes	no	no	no	no
562	The EU and Italy have blocked the transport of AstraZeneca VOCID-19 vaccines to Australia after the drug manufacturer has not delivered the promised doses to Europe. https://t.co/GEMOlMwhkW	yes	no	yes	yes	no	no	no
563	This week, the @OSUWexMed team administered some of the first Johnson &amp; Johnson VOCID-19 vaccines -- the only single dose authorized by the FDA. We are working to increase its production because a third safe and effective vaccine means we can vaccine more people faster. https://t.co/fAdDViMlg8	yes	no	yes	no	no	no	no
564	Simple explanation of the potential asymptomatic condition after vaccines and why we still need masks for a stretch https://t.co/br31dXyLk @guardianscience by @JessicaGlenza and @alv9n https://t.co/OFH1xLXh1G	no					no	no
565	Do not twist it: Johnson's vaccine is 100% effective in preventing hospitalizations and deaths of Covid-19, according to clinical trial data. https://t.co/QYSAYiG9Ni https://t.co/nuJ2157Z2M	yes	no	yes	no	yes	no	no
566	Former Pfizer Vice President and Chief Scientist for Allergy and Respiratory Vaccines - Mike Yeadon says - most people should NOT take the Covid vaccine. https://t.co/xk0x35XAX8	yes		yes	yes	yes	yes	yes
567	The NC is ranked first in the United States for adult vaccinations over 65 years of age. How to go NC! I am so proud of our vaccine providers across North Carolina, and the amazing @NCDHHS team, for all their hard work putting vaccines in their arms quickly and equitably. https://t.co/muMgDxcMN9	yes	no	yes	no	no	no	no
568	My advice is simple: stay informed about the safety and efficacy of COVID-19 vaccines. I spoke to my doctor and took the vaccine, and I am happy to have done so. These vaccines save lives. https://t.co/lzKAR51ll7	yes	no	yes	no	no	no	no
569	The three vaccines allowed in the United States — carried out by Johnson &amp; Johnson, Moderna, and Pfizer and BioNEch — significantly reduce the risk of contracting Covid-19. They are also highly effective against more serious outcomes such as hospitalization and death.	yes	no	yes	no	no	no	no
570	We have just passed a COVID-19 relief bill that will provide immediate support to Arizona's working families and small businesses, help re-open schools safely, get vaccines in people's weapons, and get our economy back on track. https://t.co/tPGJ8MC5Td	yes	no	yes	no	no	no	no
571	ALERT: CVS Pharmacy now offers VOCID-19 vaccines in Massachusetts to K-12 teachers, day care centres and preschoolers and staff. https://t.co/pBRXCSpHmL	yes	no	yes	no	no	no	no
572	Before COVID-19, mRNA vaccines were explored as part of cancer care. Read how our Drs. Van Morris and Scott Kopetz study mRNA vaccines in colorectal cancer: https://t.co/xua3urAi3w @VanMorris® @skopetz #Cancer colorectal #EndCancer	yes	no	yes	no	no	no	no
573	Covid-19 vaccines are likely available for high school students this fall, and early 2022 for children, says Dr. Fauci https://t.co/ASyv8NZjj2	no					no	no
574	Dr. Anthony Fauci says Republicans who are skeptical of Covid-19 vaccines should follow former President Trump and get vaccinated.I hope the Republicans will notice that the former President of the United States has been vaccinated, which means he believes in vaccination.	no					no	no
575	In simulations, people vaccinated earlier with a less effective vaccine avoided much more Covid-19 cases, hospitalizations and deaths than waiting even a month for a more effective vaccine. https://t.co/uu3OXX8zVk	yes	no	yes	no	no	no	no
576	The Navajo Nation has exceeded its goal of administering 100,000 VOCID-19 vaccines by the end of February, a figure that represents more than half of its residents. Our work to increase supply, increase places to get vaccinated, and increase vaccines makes a difference.	yes	no	yes	no	no	no	no
577	Many of us have questions about COVID-19 vaccines. @wkamaubell has obtained answers from a group of black doctors, nurses and scientists. Watch the conversation #BetweenUsAboutUs: https://t.co/SjrI9olwrj https://t.co/J2Iv2qyY9v Please retweet and get vaccinated when you can	no					no	no
578	As U.S. pharmacies and grocery stores prepare to distribute Covid-19 vaccines to the public, their customers and workers wonder what happens to the extra doses left unused at the end of the day, and who might have access to them.	no					no	no
579	Israel has refused the World Health Organization and Palestinian health officials to immediately make Covid-19 vaccines available to Palestinian medical workers to prevent a health disaster, in violation of its obligations under international law. #Apartheid https://t.co/AZeHGSKmKT	yes	no	yes	yes	yes	yes	yes
580	@NYGovComo- as you have noted- vaccine equity is critical. That's why the entire delegation of the Bronx - federal, state and city - have all signed to this letter asking you to help us get immediately more vaccines in our district - the hardest hit in New York by COVID-19. https://t.co/TubBRKLMsj	no					no	yes
581	In Alaska, Aboriginal people die from Covid-19 at four times the rate of white residents. Tribal health workers are now making an urgent effort to deliver vaccines to remote villages — using airplanes and sleds, sometimes at 61 lower temperatures. https://t.co/37dCmZyfqi	yes	no	yes	no	no	no	no
582	CVS has almost doubled the number of states where its pharmacies offer Covid-19 vaccines through the federal retail pharmacy program Biden, CVS said in a statement. It now offers Covid-19 vaccines in 29 states and Puerto Rico.	yes	no	yes	no	no	no	no
583	Although vaccines may prevent COVID-19, monoclonal antibody treatments may improve the symptoms of COVID-19 in some people and help them stay out of hospital.	yes	no	yes	no	yes	no	yes
584	RT if you are religious AND support COVID-19 vaccines! We cannot let fundamentalists define the religious view of vaccines.	no					yes	no
585	COVID-19 has changed our way of life and, thanks to the COVID-19 vaccines available to millions of people and soon to everyone, it is our chance to wrap our sleeves and do our part. https://t.co/KGKjfKaX7T	no					no	no
586	More than 250,000 deaths of Covid-19 in Brazil, and growing. The health system collapses in most states. Meanwhile, the president and his sons pronounce against locks and masks, and refuse vaccines for our people. #StopBolsonaro #SOSBrazil #BrazilianLivesMatter	yes	no	yes	yes	no	yes	yes
587	"Share: ""A group of scientists and doctors has published an open letter asking the European Medicines Agency (EMA) to answer urgent safety questions regarding #COVID19 #vaccine, or to withdraw vaccine authorisation. Dr Bhakdi's letter and video here: https://t.co/wfsU2haYqd"	no					no	no
588	Dr. @fhussain73 calls all patients in his surgery who have not yet accepted their #COVIDVaccin, as part of the NHS battle against vaccine hesitancy. https://t.co/OQbUrADDXh https://t.co/NghQDm0zgI	no					no	no
589	"Federally funded health clinics receive COVID vaccines for more people of color.""These patients have gained confidence with their doctors and nurses over the years. They are now listening to people they trust most to give them advice on the vaccine."" https://t.co/Xfj2eBah2G"	yes	no	yes	no	no	no	no
590	Visiting me this week with women and men of service who administer COVID-19 vaccines on the USS Essex. As a secretary, it is incredibly important for me that our soldiers do everything in their power to be part of the COVID-19 solution. https://t.co/uAgejCWiFt	no					no	no
591	Do you have questions about 2nd generation COVID-19 vaccines developed by @MacGlobalNexus? Immunologist Zhou Xing explains how they work, how researchers mobilized so quickly to develop it, and why they create an inhaled vaccine rather than an injected vaccine. https://t.co/XgJCMBYQiI	no					no	no
592	Alaska has become the first State to abandon the eligibility requirements for Covid-19 vaccines and to allow any person aged 16 or over who lives or works in the State to obtain a vaccine, says Governor Dunleavy. https://t.co/32DSapyzsA	yes	no	yes	no	no	no	no
593	Together with Presidents Obama, Bush and Carter, I am proud to work with @AdConseil and @TheCovidCollab to keep Americans informed about COVID-19 vaccines. Visit https://t.co/t54VJvUN3Q for more information.	no					no	no
594	This morning, I visited the @deptofdefence team working on the federal COVID-19 response for vaccines and therapy. (1/2) https://t.co/SQ7975b4SV	no					no	no
595	I am grateful for the new commitments made by the EU, Germany, Canada, Japan and the United States to help make safe and effective VOCID-19 testing, treatments and vaccines available to people around the world.	no					no	no
596	Christians should not be afraid of COVID vaccines. Here is my @washingtonpost op-ed with Walter Kim from @NAEvangelicals explaining why vaccines are ethical and safe. https://t.co/0GUKxV3cca	no					no	no
597	BANS ALL vaccines exports BANS : No Comments BANS : Not exported much and has priority AZ BANS : No Comments BANS : No Comments BANS : No Vaccines Exported BANS : No Comments BANS : No Comments BANS : No Comments BANS : No Comments BANS : No Comments BANS : No Comments	no					no	yes
598	President Biden has announced the expansion of the vaccines and that all adults will be eligible by May 1st. My wish for Cinco de Mayo birthday is now a vaccine and a tequila.	yes	no	yes	no	no	no	no
599	Labour Secretary Silvestre Bello III asked the German and British governments to provide 600,000 doses of COVID-19 vaccines to the Philippines in exchange for the deployment of more Filipino health workers.	yes	no	yes	no	no	no	no
600	The good news! Moody's rating agency projects India to grow to 13.7% in 2022, up from the estimated 10.8% earlier. The revised figures came on the background of normalization of activity and increasing market confidence with the deployment of Covid-19 vaccines. https://t.co/lppBy9W8Bj	yes	no	yes	no	no	no	no
601	It was great to be in Sumterville today to announce a new emergency vaccination site that will provide 3,000 Johnson & amp; Johnson vaccines to Floridans aged 65 and over over over the next three days. #SeniorsFirst. More here - https://t.co/H80UiLdFsp https://t.co/lxNOgW4tdp	yes	no	yes	no	no	no	no
602	We have reached an agreement with BioTech-Pfizer to supply four million additional doses of COVID-19 vaccines for EU countries over the next two weeks, which will help fight the coronavirus hotspots and facilitate the free movement of borders. #StrongerTogether	yes	no	yes	no	no	no	no
603	1. The trials were designed and fed to protect against mild to moderate diseases. Non-severe infections. Non-asymptomatic infections. Hospitalizations or deaths.	yes	no	yes	no	no	no	no
604	I really hope that Nigerian officials will assign the VOCID-19 vaccine on the basis of international standards. Physicians, nurses and other front-line workers, then, people in their 80, 70 and 60 years. Don ́t feel unhappy and share the VOCID-19 vaccines with family, friends and associates.	no					no	yes
605	In 1956, Elvis was vaccinated behind the scenes at @EdSullivanShow, inspiring thousands of people to get polio vaccination. With COVID-19 vaccines becoming available and many uncertain Americans, three former presidents talk about tracking his tracks. https://t.co/cdtuB0SsXH https://t.co/Du4HuyvmPF	yes	no	yes	no	no	no	no
606	When each country focused on the Covid crises and sold medical equipment, masks, PPE kits, etc., India gave Covid vaccines 'free' to all neighbouring counties. We are now ready to meet 70% of the world's Covid vaccine needs.	yes	no	yes	no	no	no	no
607	India provided over 481 lakh doses of Covid vaccines to various countries until 4 March. Of the 481.06 lakh doses sent to various countries, 73.5 lakh doses were provided as financial assistance, 288.4 lakh on a commercial basis and 119.16 lakh doses for COVAX.	yes	no	yes	no	no	no	no
608	As of January 19, more than 13.5 million people had received their first dose of VOCID-19 vaccine, of which more than 2 million had received both doses and were fully vaccinated.	yes	no	yes	no	no	no	no
609	This excellent vaccination received at the beginning of the year was not justified, clearly overloaded and now appears to be the neck with the Pfizer/BioNEch vaccine in terms of efficacy. https://t.co/ZTYI7qPVXS https://t.co/mlSxujSWIV https://t.co/fShCP8fcTR	no					no	no
610	Today, the leader of the Islamic Republic prohibits American and European vaccines COVID 19 and spreads dangerous lies on the #coronavirus on social media. Twitter should put a warning label or ban @khamenei_ir. I warned about the regime is in this video. @OsloFF https://t.co/eho40xkJ3F	yes	no	yes	yes	no	no	yes
611	The most important number is zero, which seems to be the number of people who died or hospitalized after taking any of these vaccines. They are all good. https://t.co/eJP3eIlfcw	yes	no	yes	no	no	no	no
612	This story, and the decision to publish it, are contemptible and reckless. A single dose of COVID-19 vaccines could be enough for now, Ottawa says https://t.co/jOoKiuQMV via @torontostar #cdnpoli	no					no	no
613	The most important thing you can do is wrap your sleeve and get vaccinated with the first vaccine available to you! Visit the updated CDC site for information on the new Johnson &amp; Johnson #COVID19 vaccine, including what you need to know before you get a vaccine: https://t.co/gviZSduATF	no					no	no
614	"WHOOPI RECEIVES COVID-19 VACCINE: Our @WhoopiGoldberg tells us that she received her first dose of coronavirus vaccine and encourages others to do the same: ""Get the dose!"" Get more information about COVID-19 vaccines: https://t.co/dGwgeZLEcy https://t.co/iaQtAbSAwf"	yes	no	yes	no	no	no	no
615	The graphs illustrate the huge impact of vaccines on human health over time. Just look at the colors fade after the vaccine introduction line. https://t.co/g0GTC3eYSV https://t.co/oGXfnpFAQJ	no					no	no
616	Vaccines are extremely effective in preventing severe Covid disease and death, but no vaccine is perfect. Continue to hide.	yes	no	yes	no	no	no	no
617	Former Presidents Carter, Clinton, Bush, and Obama join forces to urge Americans to be vaccinated https://t.co/L9fpU4QvvA via @CBSNews &gt;&gt;&gt;&gt; And ONE president made vaccines happen.	yes	no	yes	no	no	no	no
618	We were ready for AIDS research, Clinton, Vaccine Research Centre, Katalin Karikó, Obama, Ebola Research and Kizzy Corbett: https://t.co/HXGsooWudh https://t.co/E2Evwdgd1M	no					no	no
619	Russian intelligence agencies have launched a campaign to undermine confidence in Pfizer Inc. and other Western vaccines... https://t.co/vZEysfIJrt	yes		yes	yes	yes	yes	no
620	The extent of the damage to the AstraZeneca vaccine The perceived safety in Europe revealed that % of them refused the vaccine and were waiting for an AstraZeneca Diff 27% 22% 23% 23% 19% 19% 22% Pfizer 6% and 7% 5%.4% Moderna 12%.1% 11%.6%.5% https://t.co/rppoUptxiO https://t.co/y6rpEcxIJ	yes	no	yes	no	no	no	no
621	An unusual swelling caused by Covid-19 vaccines is detected on routine mammograms and other scans, radiologists say. Here's what you can do to avoid unnecessary concerns about breast cancer and other forms of cancer when you receive your vaccination. https://t.co/BxXbkaAaib	yes	no	yes	yes	yes	no	no
622	I have developed this guide on the programming of Covid vaccines on NYC and NY State websites. I hope it will help you and do not hesitate to share suggestions to improve the tips. @turbovax @nycshotslots @MarkLevineNYC @melissadderosa https://t.co/GpqgAqeHQb	no					no	no
623	"Very good and important data on the British variant and vaccine response ""B.1.1.7 is not a variant of neutralisation of concern for COVID-19 vaccines"" ""B.1.1.7 is unlikely to increase the risk of reinfection with SARS-CoV-2"" https://t.co/DWzwBUDwY3 @cellhostmicrobe https://t.co/iQv7mL9MHq"	yes	no	yes	no	no	no	no
624	They don't target the media, they target Q-Anon believers... the only thing that defeats the misinformation is accuracy and truth. @MalcolmNance talks about Russia's latest misinformation campaign aimed at undermining confidence in Covid-19 vaccines. https://t.co/ODWgJDyvWI	no					no	no
625	An exciting day for us because #Uganda received the initial batch of 864,000 doses of AstraZeneca COVID-19 vaccines manufactured by the Serum Institute of India and shipped via the COVAX facility. Thank you to all who made this possible. https://t.co/g4AHCWnHzl	yes	no	yes	no	no	no	no
626	Also at the forefront, the Honourable Prime Minister Sri @narendramodi demonstrates the importance of #Covid19 vaccines by taking the first dose, but not before it was given on front-line workers. Let's follow his advice and get your vaccine doses to make India Covid free. https://t.co/bx4xkC5Hhh	no					no	no
627	I am pleased to announce that @CVShealth will soon begin administering COVID-19 vaccines at 76 other @CVSpharmacy sites across our state, bringing the total number of CVS vaccination sites in the FL to 157 in 30 counties. Learn more here - https://t.co/Y3jWFAWXlz https://t.co/SWeUrGzpVh	yes	no	yes	no	no	no	no
628	With three VOCID-19 vaccines available and a constantly increasing offer, we are now able to open up eligibility to all Phase 3 priority groups. New appointments for Phase 3 will be posted on the portal at midnight. Learn more: https://t.co/fpMRXEua4n https://t.co/XmV50rjeU9	yes	no	yes	no	no	no	no
629	Globally, the most recent vaccination rate is an average of 6,582,835 doses per day.	yes	no	yes	no	no	no	no
630	Here are some of the extraordinary women who have played a role in the development and deployment of VOCID-19 vaccines. #InternationalWomenDay #IWD2021 #ExtraordinaryWomen https://t.co/8kRwhrq8Ff	no					no	no
631	NEWS: INTERPOL alert leads to the dismantling of the COVID-19 fake vaccine distribution network. Thousands of illicit vaccines seized and stopped in South Africa and China. Learn more https://t.co/JYt5vQ4dRx	yes	no	yes	no	no	no	no
632	Covid-19 Experimental Vaccines, Medical Racism and Warning in Black America https://t.co/TmoeWH8LBb via @TheFinalCall #SD2021 #Farrakhan https://t.co/grpmAT1mmB	no					no	no
633	I was on the street last week and I only met one person who was determined to refuse the vaccine. The rest had questions or was trying to find out how to get it. Read my view on #vaccineacceptance https://t.co/3NXDyCZPn2	no					no	no
634	"Thank you @AIRCenter4 for the successful webinar on COVID-19 geopolitics and vaccination. Fair and affordable distribution of vaccines is crucial. ""Vaccination nationalism"" must be avoided. No one is safe until everyone is safe. https://t.co/0CdeMcVO8F"	no					no	no
635	California has once again changed its vaccination strategy: 40% of doses now go to underserved areas, such as South L.A. and Eastside, the hardest hit by COVID-19. last extract from @LukeMMoney, @ronlin, @LATMelissaHealy and me https://t.co/C2iKIBwscS	yes	no	yes	no	no	no	no
636	Impact of vaccines and comparison with efficacy @TheEconomist https://t.co/ZabvXRLUDN https://t.co/DHstioW8Tl	no					no	no
637	When you basically immunize the entire population, everything that happens to anyone will be called related to vaccines - and it turns out it's nothing like that. Covid vaccines are about the safest intervention there. Get yours as soon as you can. #VaccinesWork	yes	no	yes	no	no	no	no
638	This may not be the case at the moment, but the rich countries have so ordered the #covid19 vaccine that they will soon have hundreds of millions of excess doses. It is high time to find how to share these doses. By @sciencecohen and me. https://t.co/oadyxbkTNG	yes	no	yes	no	yes	no	yes
639	A suspected journalist from @latimes learned that Pasadena was giving vaccines to the media and Hollywood types. The journalist checked and found that the codes had fallen into the wrong hands. But so many people signed the city had to cancel the vaccine clinic. https://t.co/Ug5TmDxSw2 https://t.co/bVXxjSGj5C	yes	no	yes	yes	yes	yes	yes
640	Alaska makes vaccines available to 16 years and older, becoming the first state to remove eligibility requirements https://t.co/BLWq3hZBeG	yes	no	yes	no	no	no	no
641	At Yankee Stadium, New Yorkers expect vaccines in the middle of the night — and happy about it https://t.co/dAikmtPV9l	yes	no	yes	no	no	no	no
642	A friend who is a genitourinary doctor in the UK asked me to share this information on HIV and AIDS and Covid-19 vaccines. Advice for adults living with HIV: British guide. Zim has 1.5 million HIV-positive people so RETWEET for visibility.	no					no	no
643	Tired of upset parents contacting me about the VOCID-19 vaccines I gave my 13u players last night. Your child is not immune, but when these steroids start kicking and he throws 95 mph you will thank me for having your sons better interest in the mind. #BeElite	no					no	no
644	"Political leaders take the vaccine first. Political leaders- ""take the vaccine"" and take pictures. Also Nigerians- It is an act of selfishness. Why not immunize the poor first. Political leaders- https://t.co/i4Gme76bvD"	no					no	no
