tweet_no	tweet_text	q1_label	q2_label	q3_label	q4_label	q5_label	q6_label	q7_label
541	I was tweeting about this story that blocked my account and several others on Twitter. It's about Bill Gates, and why he refuses to support calls to stop patents on Covid-19 vaccines. I asked him personally about it. https://t.co/EAVdJQl1Qy	no					no	no
542	BREAKING @ians_india: Canadian Prime Minister @JustinTrudeau today called Prime Minister @narendramodi and asked for Covid-19 vaccines. The Prime Minister has assured him of his help. #VaccineMaitri is putting India back on the world stage for its fundamental values of humanitarian benevolence.	no					no	no
543	@DWUhlfelderLaw CVS is making appointments available to pre-K through 12 educators, staff and caregivers in the 17 states where we currently offer VOCID-19 vaccines, without age limit by federal guidelines!	yes	no	yes	no	no	no	no
544	We hear a lot about 'vaccine' passports for those who have had the vaccine, but not about 'immunity' passports for those who have had Covid and developed natural immunity. Only immunity counts derived from the vaccine in this scam all about the sale of vaccines.	no					no	yes
545	Everyone keeps comparing the different vaccines, and honestly I'm at the point where I'm going to take a manufactured by Frito-Lay cool ranch covid vaccine, yeah, well, whatever, just let me see other humans.	no					no	no
546	Measures can now be taken to ensure that Canada can produce its own vaccines without the need to rely exclusively on international partners. @Mossmanlab argues that @MacGlobalNexus Fitzhenry Vector Lab will produce doses of VOCID-19 vaccines for all Canadians. https://t.co/J3Nvb5faq6	yes	no	yes	no	no	no	no
547	Sit down! Canada has the following supplier agreements for the VOCID-19 - Pfizer vaccine: up to 76 million doses Modern: 44m AstraZeneca: 20m AstraZeneca from SII: 2m These are trade agreements and no other country is doing such a song and dance on the supply of vaccines. https://t.co/ATMa1rC8uz	yes	no	yes	no	no	no	no
548	NEW: Alaska is now making covid vaccines available to all over 16 years of age. It is the first state to extend vaccine eligibility to all ages approved for covid doses. https://t.co/ugNHNqAa91	yes	no	yes	no	no	no	no
549	In 2020 and 2021, we persevere. Our rover @NASApersevere brought a commemorative plaque to Mars to express gratitude to the leading medical community in the VOCID-19 pandemic. To researchers who have developed vaccines, we thank you. https://t.co/Aff9DtZ5jD	no					no	no
550	"This makes Iran the 11th country to ban vaccines. RT Iranians ban the importation of vaccines from the United Kingdom and the United States Covid-19, saying they are ""completely unreliable"" https://t.co/gdiFtSWHHb"	yes	no	yes	yes	yes	yes	yes
551	Florida must offer vaccines to all teachers, agricultural and food workers, and other essential employees. Supply is there, @GovRonDeSantis — it's time to open eligibility and save lives. https://t.co/YkJgHqMrT	no					no	no
552	Dr. Stella Emmanuel warns about the danger of the Covid 19 vaccine by Pfizer and Modern #COVID19 #Covid #coronavirus #CovidVaccine #vaccinations #VaccineCOVID19 #VaccineStrategy #NewWorldOrder https://t.co/K0LkFrab0W	no					yes	yes
553	McDonald's Philippines has purchased about 100,000 doses of COVID-19 vaccines from AstraZeneca, as the fast food chain operator said he plans to inoculate his employees for free. https://t.co/zG8pwZ8c1G	yes	no	yes	no	no	no	no
554	The last ones in vaccines: We received almost a million doses of COVID-19 vaccines last week - and we are receiving another million this week. Before the end of the month, we have received a total of 8 million doses of COVID-19 vaccines for people across the country.	yes	no	yes	no	no	no	no
555	#COVID19 vaccines are safe for people living with HIV!	yes	no	yes	no	yes	no	no
556	Fun + Accurate. Reminder: • Coronavirus vaccine can give you COVID-19. • mRNA in the vaccine does not become a permanent part of your body. • Pfizer, Moderna and J&amp;J all have highly effective and safe vaccines to prevent serious infection with COVID-19. #ThisIsOurShot https://t.co/qXUzg20B2k	yes	no	yes	no	no	no	no
557	A new COPID-19 strain (B.1.526) originated in Manhattan in February Eludes part of the protection of antibodies &amp; vaccines We don't want things to get worse so wear masks on your nose, maintain physical distance from ppl, AVOID GROUPS, and get any vaccines if you can https://t.co/tftCb1VIK	yes	no	yes	no	yes	no	no
558	Vaccine Update: @GovCanHealth has approved the Janssenňs COVID-19 vaccine. This is the fourth vaccine that Canadian health experts consider safe and effective - and with millions of doses already insured, we are one step closer to defeating this virus.	yes	no	yes	no	no	no	no
559	Those who falsely claim that vaccines are 100% safe and laugh at antivaxxers will depend on those who refuse to tell official lies to say that widespread *is* critical vaccination. 23 die in Norway after receiving the COVID-19 vaccine: https://t.co/eN10HwZvqW via @nypost	yes		yes	yes	yes	yes	yes
560	If all such tests are not available, we require that approval for the use of gene-based vaccines be withdrawn until all the above issues have been adequately addressed through due diligence by the EMA https://t.co/lgznoGXjBc	no					no	yes
561	In addition, as of Monday, April 5, all Michiganders 16 years of age and older who were not previously eligible will be eligible to receive a vaccine. This is exciting news, and I urge all Michiganders eligible to get one of the three safe and effective VOCID-19 vaccines.	yes	no	yes	no	no	no	no
562	The EU and Italy have blocked the shipment of AstraZeneca COVID-19 vaccine to Australia after the drug manufacturer did not deliver the promised doses to Europe. https://t.co/GEMOlMwhkW	yes	no	yes	yes	no	no	no
563	This week, the @OSUWexMed team administered some of the first Johnson &amp; Johnson VOCID-19 vaccines -- the only dose authorized by the FDA. We are working to increase their production because a safe and effective third vaccine means we can vaccinate more people faster. https://t.co/fAdDViMlg8	yes	no	yes	no	no	no	no
564	Simple explicator for the potential asymptomatic carrier state after vaccines and why we still need masks for a stretch https://t.co/br31dXyLk @guardianscience by @JessicaGlenza and @alv9n https://t.co/OFH1xLXh1G	no					no	no
565	Johnson &amp; Johnson vaccine is 100% effective in preventing hospitalizations and deaths of Covid-19, according to clinical trial data. https://t.co/QYSAYiG9Ni https://t.co/nuJ2157Z2M	yes	no	yes	no	yes	no	no
566	Former Pfizer vice president and chief scientist for anti-allergic and respiratory vaccines - Mike Yeadon says - most people should NOT take the Covid vaccine. https://t.co/xk0x35XAX8	yes		yes	yes	yes	yes	yes
567	NC is at #1 in the U.S. for adult vaccines over 65 years old. Very well! I am so proud of our vaccine providers in North Carolina, and the amazing team at @NCDHHS, for all their hard work in getting vaccines in the arms quickly and equitably. https://t.co/muMgDxcMN9	yes	no	yes	no	no	no	no
568	My advice is simple: stay informed about the safety and efficacy of COVID-19 vaccines. I talked to my doctor and took the vaccine, and I'm glad I did. These vaccines save lives. https://t.co/lzKAR51ll7	yes	no	yes	no	no	no	no
569	The three vaccines authorised in the US — manufactured by Johnson &amp; Johnson, Moderna, and Pfizer and BioNEch — significantly reduce the risk of contracting Covid-19. They also have high efficacy against more serious outcomes such as hospitalization and death. See more: https://t.co/N1it9ZKnQW	yes	no	yes	no	no	no	no
570	We have just passed a COVID-19 relief bill that will provide immediate support to working families and small businesses in Arizona, help re-open schools safely, get vaccines in the village's weapons, and re-launch our economy. https://t.co/tPGJ8MC5Td	yes	no	yes	no	no	no	no
571	ALERT: CVS Pharmacy is now offering VOCID-19 vaccines in Massachusetts to K-12 teachers, day nurseries and preschool workers, and staff. https://t.co/pBRXCSpHmL	yes	no	yes	no	no	no	no
572	Before COVID-19, mRNA vaccines were being explored as part of cancer care. Read how our Dr. Van Morris and Dr. Scott Kopetz are studying custom mRNA vaccines in colorectal cancer: https://t.co/xua3urAi3w @VanMorris® @skopetz #Colorectal cancer #EndCancer	yes	no	yes	no	no	no	no
573	Covid-19 vaccines are likely to be available for high school students this fall, and early 2022 for children, says Dr. Fauci https://t.co/ASyv8NZjj2	no					no	no
574	Dr. Anthony Fauci says Republicans who are skeptical of Covid-19 vaccines should follow former President Trump and be vaccinated. I hope the Republicans notice that the former President of the United States was vaccinated, which means he believes in vaccination.	no					no	no
575	In simulations, people who had previously been vaccinated with a less effective vaccine avoided many more cases of Covid-19, hospitalizations and deaths compared to the expectation of a more effective vaccine, even only one month.	yes	no	yes	no	no	no	no
576	The Navajo Nation has surpassed its goal of administering 100,000 VOCID-19 vaccines by the end of February, a figure that represents more than half of its residents. Our work to increase supply, increase vaccination sites, and increase vaccinations is making a difference.	yes	no	yes	no	no	no	no
577	Many of us have questions about VOCID-19 vaccines. So @wkamaubell received answers from a group of black doctors, nurses and scientists. See conversation #BetweenUsAboutUs: https://t.co/SjrI9olwrj https://t.co/J2Iv2qyY9v Please retweet and be vaccinated when you can	no					no	no
578	While pharmacies and food in the United States are preparing to deliver Covid-19 vaccines to the public, their customers and workers wonder what happens to the extra doses that remain unused at the end of the day, and who could have access to one.	no					no	no
579	Israel refused the World Health Organization and Palestinian health officials call for the immediate availability of Covid-19 vaccines to Palestinian medical workers to prevent a health disaster, violating their obligations under international law. #Apartheid https://t.co/AZeHGSKmKT	yes	no	yes	yes	yes	yes	yes
580	@NYGovComo- as you pointed out- the equity of vaccines is critical. That's why the whole delegation of the Bronx-Federal, State and City- have signed this letter asking you to help us get immediately more vaccines in our district- the most hit in New York by COVID-19. https://t.co/TubeBRKLMsj	no					no	yes
581	In Alaska, indigenous peoples have been dying from Covid-19 four times the rate of white residents. Tribal health workers are now leading an urgent effort to deliver vaccines to remote villages, using airplanes and sleds, sometimes at 61 low temperatures. https://t.co/37dCmZyfqi	yes	no	yes	no	no	no	no
582	CVS has almost doubled the number of states where its pharmacies are offering Covid-19 vaccines through Biden's federal retail pharmacies program, CVS said in a statement. It is now offering Covid-19 vaccines in 29 states and Puerto Rico.	yes	no	yes	no	no	no	no
583	Although vaccines can prevent VOCID-19, monoclonal antibody treatments may improve the symptoms of VOCID-19 in certain people and help them stay out of the hospital.	yes	no	yes	no	yes	no	yes
584	RT if you are religious And support COVID-19 vaccines! We cannot let fundamentalists define the religious vision of vaccines.	no					yes	no
585	COVID-19 has changed our way of life and, with the COVID-19 vaccines available for millions and soon for everyone, this is our chance to roll our sleeves and do our part. https://t.co/KGKjfKaX7T	no					no	no
586	More than 250,000 deaths of Covid-19 in Brazil, and growing. The health system collapses in most states. Meanwhile, the president and his children are talking against the blockades and masks, and denying vaccines for our people. #StopBolsonaro #SOSBrasil #BrazilianLivesMatter	yes	no	yes	yes	no	yes	yes
587	"SHARE: ""A group of scientists and doctors have issued an open letter asking the European Medicines Agency (EMA) to answer urgent safety questions about #COVID19 #vaccine, or withdraw the vaccine authorisation."	no					no	no
588	"""I want to expel vacillation and increase vaccination among my patients."" GP Dr @fhussain73 is calling all patients from their surgery who have not yet accepted their #COVIDVaccine as part of the NHS Os battle against vaccine vacillation..: @rankinphoto. https://t.co/OQbUrADDXh https://t.co/NghQDm0zgI"	no					no	no
589	"Federally funded health clinics are receiving COVID vaccines to more people of color. ""These patients have accumulated confidence with their doctor and nurses for years. They are now listening to people they trust most to give them advice on the vaccine."" https://t.co/Xfj2eBah2G"	yes	no	yes	no	no	no	no
590	Involving my trip this week visiting military women and men who administer COVID-19 vaccines at the USS Essex. As secretary, it is incredibly important for me that our military are doing everything possible to be part of the COVID-19 solution. https://t.co/uAgejCWiFt	no					no	no
591	Do you have questions about second-generation COVID-19 vaccines developed by @MacGlobalNexus? Immunologist Zhou Xing explains how they work, how researchers mobilized so quickly to develop it, and why they are creating an inhaled vaccine instead of an injection. https://t.co/XgJCMBYQiI	no					no	no
592	Alaska has become the first state to drop eligibility requirements for Covid-19 vaccines and allow anyone 16 years of age or older to live or work in the state to receive a vaccine, says Governor Dunleavy. https://t.co/32DSapyzsA	yes	no	yes	no	no	no	no
593	Together with Presidents Obama, Bush and Carter, I am proud to partner with @AdConseil and @TheCovidCollab to keep Americans informed about COVID-19 vaccines. Visit https://t.co/t54VJvUN3Q for more information.	no					no	no
594	This morning I visited with the @deptofdefense team working on the federal response VOCID-19 for vaccines and therapeutics. (1/2) https://t.co/SQ7975b4SV	no					no	no
595	I am grateful for the new commitments of the EU, Germany, Canada, Japan and the United States to help make safe and effective COVID-19 tests, treatments and vaccines available to people around the world. Thanks to the #G7 and @ACT Accelerator for its leadership.	no					no	no
596	Christians should not be afraid of COVID vaccines. Here is my @washingtonpost op-ed with Walter Kim from @NAEvangelicals explaining why vaccines are ethical and safe. https://t.co/0GUKxV3cca	no					no	no
597	It does not export much and has priority AZ.Media: No comments are made.Vaccines exported 20 countries, it holds 1 order free of Covid.Media: How dare the nasty EU vengeful (already collapsing btw) let everyone die! https://t.co/nBV9aOeFvq	no					no	yes
598	President Biden announced the expansion of the anti-covid vaccines and that all adults will be eligible for May 1st. My wish for 5th of May birthday is now a vaccine and a tequila.	yes	no	yes	no	no	no	no
599	The Secretary of Labour Silvestre Bello III has asked the Governments of Germany and the United Kingdom to provide 600,000 doses of COVID-19 vaccines to the Philippines in exchange for the deployment of more Filipino health workers.	yes	no	yes	no	no	no	no
600	The good news! Moody's rating agency projects India to grow by 13.7% in fiscal year 2022, compared to 10.8% previously estimated. The revised numbers reached the back of activity normalization and increased market confidence with the launch of Covid-19 vaccines. https://t.co/lppBy9W8Bj	yes	no	yes	no	no	no	no
601	It was great to be in Sumterville today to announce a new drive-thru vaccination site that will provide 3,000 Johnson &amp; Johnson vaccines to 65 Floridans and older in the next three days. #SeniorsFirst. More here - https://t.co/H80UildFsp https://t.co/lxNOgW4tdp	yes	no	yes	no	no	no	no
602	We have reached an agreement with BioNTech-Pfizer to supply four million more doses of COVID-19 vaccines for EU countries in the next two weeks, which will help address coronavirus hotspots and facilitate free border movement. #StrongerTogether	yes	no	yes	no	no	no	no
603	1. The trials were designed and fed to protect against mild to moderate diseases. Non-serious infections. Non-asymptomatic infections. No hospitalizations or deaths. No #LongCovid. https://t.co/ixKlm6IicS	yes	no	yes	no	no	no	no
604	I hope that Nigerian officials will assign the COVID-19 vaccine according to international standards. Doctors, nurses and other front-line workers, then, people aged 80, 70 and 60. Don Don't be unfortunate and share the COVID-19 vaccines with family, friends and associates.	no					no	yes
605	In 1956, Elvis was vaccinated behind @EdSullivanShow, inspiring thousands of people to receive polio vaccine. With the availability of VOCID-19 vaccines and the uncertainty of many Americans, three former presidents are talking about following in their footsteps. https://t.co/cdtuB0SsXH https://t.co/Du4HuyvmPF	yes	no	yes	no	no	no	no
606	When each country focused on channeling the Covid crises and selling medical equipment, masks, PPE kits, etc., India gave the Covid vaccines 'free' to all neighboring counties. Now we are willing to meet 70% of the global needs of the Covid vaccine.	yes	no	yes	no	no	no	no
607	India has supplied more than 481 lakh doses of Covid vaccines to several countries by 4 March. Of the 481,06 lakh doses sent to several countries, 73.5 lakh doses have been supplied as a donation, 288,4 lakh commercially and 119.16 lakh doses for COVAX.	yes	no	yes	no	no	no	no
608	#COVID19 vaccines are an important tool to help stop the pandemic. As of January 19, more than 13.5 million people had received their first dose of a VOCID-19 vaccine. Of these, more than 2 million had received both doses and are fully vaccinated. More information: https://t.co/zYLe3H12re. https://t.co/wgECA6chAOO	yes	no	yes	no	no	no	no
609	I was not happy with the negative press this excellent vaccine received at the beginning of the year. I was not justified, obviously overloaded and now seems to be neck and neck with the Pfizer/Bionech vaccine in terms of effectiveness. https://t.co/ZTYI7qPVXS https://t.co/mlSxujSWIV https://t.co/fShCP8fcTR	no					no	no
610	Today the leader of the Islamic Republic prohibits US and European vaccines COVID 19 and spreads dangerous lies about #coronavirus on social networks. Twitter should put a warning label or ban @khamenei_ir. I warned about the regime is in this video. @OsloFF https://t.co/eho40xkJ3F	yes	no	yes	yes	no	no	yes
611	The most important number is zero, which apparently is the number of people who have ended up dead or hospitalized with COVID after taking any of these vaccines. All are good. https://t.co/eJP3eIlfcw	yes	no	yes	no	no	no	no
612	This story, and the decision to publish it, are contemptible and reckless. A single dose of COVID-19 vaccines could be enough for now, Ottawa says https://t.co/jOoKiuQMV via @torontostar #cdnpoli	no					no	no
613	The most important thing you can do is roll your sleeve and vaccinate with the first vaccine it offers you! Visit the CDC's updated site for information on the new Johnson &amp; Johnson #COVID19 vaccine, including what to know before you receive a vaccine: https://t.co/gviZSduATF	no					no	no
614	WHOOPI RECEIVES COVID-19 VACCINE: Our @WhoopiGoldberg tells us that you received your first coronavirus vaccine and encourages others to do the same: Get the vaccine! Learn more about COVID-19 vaccines: https://t.co/dGwgeZLEcy https://t.co/iaQtabSawf	yes	no	yes	no	no	no	no
615	With so much focus on the COVID vaccine, it's a good time to re-emerge this series of @WSJ. Graphs illustrate the huge impacts that vaccines have had on human health over time. Just look at the colors fade after the line for the introduction of the vaccine. https://t.co/g0GTC3eYSV https://t.co/oGXfnpFAQJ	no					no	no
616	Vaccines are extremely effective in preventing severe Covid disease and death, but no vaccine is perfect.	yes	no	yes	no	no	no	no
617	Former Presidents Carter, Clinton, Bush and Obama join forces to urge Americans to vaccinate https://t.co/L9fpU4QvvA through @CBSNews &gt;&gt;&lt;&gt; AND ONE President made vaccines happen. None of the above!	yes	no	yes	no	no	no	no
618	No Trump, there's no vaccine, Joe. Hardly. Here's a brief summary of how those vaccines developed so quickly. We were ready because of the AIDS research, Clinton, the Vaccine Research Center, Katalin Kariko, Obama, Ebola research and Kizzy Corbett: https://t.co/HXGsooWudh https://t.co/E2Evwdgd1M	no					no	no
619	Russian intelligence agencies have organized a campaign to undermine confidence in Pfizer Inc. and other Western vaccines... https://t.co/vZEysfIJrt	yes		yes	yes	yes	yes	no
620	The degree of damage to the AstraZeneca vaccine The perceived safety in Europe revealed the % that they would reject this vaccine and wait for an AstraZeneca diff AstraZeneca 22% 22% 23% 19% 19% 19% 19% 19% 19% 19% 19% 19% 19% 19% 19% 19% 19% 19% 19% 19% 19% 19% 19% 19% 19% 19% 19% 19% 19% 19% 19% 19% 19% 19% 19% 19% 19% 19% 19% 19% 19% 19% 19% 19% 19% 19% 19% 19% 19% 19% 19% 19% 19% 19% 19% 19% 19% 19% 19% 19% 19% 19% 19% 19% 19% 19% 19% 19% 19% 19%	yes	no	yes	no	no	no	no
621	Unusual inflammation caused by Covid-19 vaccines is being captured in routine mammograms and other scans, radiologists say. This is what you can do to avoid unnecessary concerns about breast cancer and other forms of cancer when you receive your vaccination. https://t.co/BxXbkaAaib	yes	no	yes	yes	yes	no	no
622	I have prepared this guide on the programming of Covid vaccines on NYC and NY State websites. I hope you will help and do not hesitate to share suggestions to improve the tips. @turbovax @nycshotslots @MarkLevineNYC @melissadderosa https://t.co/GpqgAqeHQb	no					no	no
623	"New very good and important data on the UK variant and vaccine response ""B.1.1.7 is not a concern neutralisation escape variant for COVID-19 vaccines"" ""B.1.1.7 is unlikely to increase the risk of reinfection of SARS-CoV-2"" https://t.co/DWzwBUDwY3 @cellhostmicrobe https://t.co/iQv7mL9MHq"	yes	no	yes	no	no	no	no
624	They're not targeting the media, they're targeting Q-Anon believers... the only thing that defeats misinformation is accuracy and truth. @MalcolmNance talks about Russia's latest misinformation campaign to undermine confidence in Covid-19 vaccines. https://t.co/ODWgJDyvWI	no					no	no
625	An exciting day for us as #Uganda received the initial batch of 864,000 doses of AstraZeneca COVID-19 vaccines manufactured by the Serum Institute of India and shipped through the COVAX facility. Thanks to all those who made this possible. https://t.co/g4AHCWnHzl	yes	no	yes	no	no	no	no
626	Always leading from the front, Hon. PM Sri @narendramodi demonstrates the meaning of #Covid19 vaccines taking the first dose, but not before it was given to frontline workers. Let's follow your advice and get your vaccine doses to make India Covid free. https://t.co/bx4xkC5Hhh	no					no	no
627	I am pleased to announce that @CVShealth will soon start administering VOCID-19 vaccines in 76 additional @CVSpharmacy locations throughout our state, bringing the total number of CVS vaccination locations in FL to 157 in 30 counties.	yes	no	yes	no	no	no	no
628	With three VOCID-19 vaccines available and a constantly increasing supply, we can now open eligibility for all priority groups in phase 3. New appointments for phase 3 will be published on the portal at midnight. Further information: https://t.co/fpMRXEua4n https://t.co/XmV50rjeU9	yes	no	yes	no	no	no	no
629	Globally, the most recent vaccination rate is 6,582,835 doses per day, on average. At this rate, a **4.7 years** will be required to cover 75% of the population with a two-dose vaccine. And inequality is widening. LMIC countries need #CovidVaccine faster. https://t.co/H9GZqslstq https://t.co/dkTkn2oQlh	yes	no	yes	no	no	no	no
630	Here are some of the extraordinary women who have played a role in the development and deployment of COVID-19 vaccines. #InternationalWomenDay #IWD2021 #ExtraordinaryWomen https://t.co/8kRwhrq8Ff	no					no	no
631	NEWS: INTERPOL's alert leads to the dismantling of the fake COVID-19 vaccine distribution network. Thousands of illegal vaccines seized and arrests carried out in South Africa and China. Read more https://t.co/JYt5vQ4dRx	yes	no	yes	no	no	no	no
632	Covid-19 experimental vaccines, medical racism and a warning to Black America https://t.co/TmoeWH8LBb via @TheFinalCall #SD2021 #Farrakhan https://t.co/grpmAT1mmB	no					no	no
633	I was on the street last week and I only met one person who is determined to reject the vaccine. The rest had questions or are trying to find out how to get it. Read my perspective on #vaccineacceptance https://t.co/3NXDyCZPn2	no					no	no
634	"Thank you @AIRCenter4 for the fruitful webinar on COVID-19 geopolitics and vaccination. The fair and affordable distribution of vaccines is crucial. ""Vaccination nationism"" should be avoided. No one is safe until everyone is safe. https://t.co/0CdeMcVO8F"	no					no	no
635	California has re-changed its vaccine strategy: 40% of doses will now go to underserved areas, such as South L.A. and Eastside, most hit by COVID-19. latest from @LukeMMoney, @ronlin, @LATMelissaHealy and I https://t.co/C2iKIBwscS	yes	no	yes	no	no	no	no
636	Impact of vaccines and comparison with efficacy @TheEconomist https://t.co/ZabvXRLUDN https://t.co/DHSTioW8Tl	no					no	no
637	When you're basically going to vaccinate the entire population, anything that happens to anyone will be called vaccine-related - and it turns out it's nothing of the class. Covid vaccines are almost the safest intervention there. Get yours as soon as you can. #VaccinesWork	yes	no	yes	no	no	no	no
638	It may not feel that way right now, but rich countries have ordered so much #covid19 vaccine that they will soon have many hundreds of millions of excess doses. It's time to figure out how to share those doses. By @sciencecohen and I. https://t.co/oadyxbkTNG	yes	no	yes	no	yes	no	yes
639	A suspected @latimes reporter received news that Pasadena was giving vaccines to the Hollywood media and types. The reporter checked it and found that the codes had fallen into the wrong hands. But so many people enrolled in the city had to cancel the vaccine clinic. https://t.co/Ug5TmDxSw2 https://t.co/bVXxjSGj5C	yes	no	yes	yes	yes	yes	yes
640	Alaska makes vaccines available to those over 16 years of age, becoming the first state to eliminate eligibility requirements https://t.co/BLWq3hZBeG	yes	no	yes	no	no	no	no
641	At Yankee Stadium, New Yorkers are waiting for vaccines in the middle of the night — and happy with it https://t.co/dAikmtPV9l	yes	no	yes	no	no	no	no
642	A friend who is a genitourinary doctor in the UK has asked me to share this information about HIV and AIDS and Covid-19 vaccines. Advice for adults living with HIV: British guide. Zim has 1.5 million HIV positive people so RETWEET for visibility.	no					no	no
643	Tired of annoying parents contacting me about the VOCID-19 vaccines I gave to my players from 13 or last night. Your child is not immune, but when those steroids start kicking and he throws 95 mph you will thank me for having your children better interest in the mind. #BeElite	no					no	no
644	"Nigerians - We do not trust the Covid-19 vaccines. We will take the vaccine first. Political leaders- ""take the vaccine"" and take pictures. Also Nigerians- This is an act of selfishness. Why not immunize the poor first. Political leaders- https://t.co/i4Gme76bvD"	no					no	no
645	@rahulkanwal India Today and the BJP falsely claimed that India is providing COVID vaccines at the lowest cost to its citizens. However, in reality, India is the only country on the table that has not committed to providing free vaccination. https://t.co/tjKRv3gYvd	yes	no	yes	no	no	no	no
646	And while the VOCID-19 vaccines offer real hope, the survey also found about 1 in 3 Americans do not intend to get a chance.	yes	no	yes	yes	no	no	no
647	It is so rare to see members of my faith who prayed and fasted fervently for a cure for the COVID-19 reject the highly effective vaccines that emerged in the time of registration (it might even be said miraculous).	no					no	no
648	"""This is a very serious illness and a vaccine against it is vitally important.. Along with his wife Irene, the 82-year-old retired teacher, Derek Mersh was the first to receive his #CovidVaccine at @superdrugs in Guildford today. https://t.co/SicbGfGY9a https://t.co/hnQCRWmXvT"	yes	no	yes	no	no	no	no
649	Tell Boris Johnson: stop supporting big pharmacists to prevent the poorest countries from producing Covid-19 vaccines. There is no one safe until everyone is safe. Sign up and share now. https://t.co/z6XCv4tBpe	no					no	no
650	Ginkgo Bioworks is working on optimizing the RNA manufacturing process – the key ingredient in vaccines produced by Pfizer/BioNtech and Moderna. RNA trains cells to produce proteins that trigger the body to fight the coronavirus. https://t.co/w7tcvlUjpz https://t.co/ZKpIY8Bwb8	yes	no	yes	no	no	no	no
651	Doctor QLD exposed to #COVID, did all the right things without any violation of EPI protocols and still has positive tests. Clearly inadequate EPI. The transmission of COVID to quarantine and health workers is now PLETELY preventable with EPI and proper vaccines. No excuses.	yes	no	yes	no	no	no	no
652	We hope that with the personalized vaccine, we will start the immune system to go after the residual tumor cells, clear them and cure the patient, says our Dr. Van Morris of a colorectal cancer clinical trial: https://t.co/QFGhGb2v7Z @VanMorris® @skopetz #EndCancer	no					no	no
653	Police arrested 84 suspects and seized thousands of fake COVID-19 vaccines in raids in China and South Africa https://t.co/r3fWqAsfyl	yes	no	yes	no	no	no	no
654	Covid-19 might be finishing, but if Nigeria isn't ready for the next pandemic. We'll ask for vaccines again and the world might not be so generous. The fact that internal doctors haven't been paid in 3 months is proof that Nigeria hasn't learned anything..	yes		yes	yes	yes	no	yes
655	Vaccines work by triggering a response in a person's immune system. This means that some people will feel a little painful, tired or bad after their vaccination #COVID19. Most side effects are mild and should not last more than a week.	yes	no	yes	no	no	no	no
656	Today the Australian Government launched Australia's VOCID-19 vaccination programme, with the first vaccines carried out in Sydney. More details on the deployment of safe and effective VOCID-19 vaccines are available here: https://t.co/svQSOy6dDv https://t.co/QJ455hAyOg	yes	no	yes	no	no	no	no
657	EU: The United Kingdom and the United States have imposed an absolute ban on the export of vaccines or components of vaccines produced on their territory.The United Kingdom has not blocked the export of a single COVID-19 vaccine.Any reference to a United Kingdom export ban or any vaccine restriction is completely false.	yes	no	yes	yes	no	no	no
658	@LauraWBush and I are grateful for having been vaccinated against COVID-19. These safe and effective vaccines are our way out of this pandemic and into recovery and renewal. So when it's your turn, roll your sleeve and do your part. -President Bush @AdAdConseil @TheCovidCollab https://t.co/orCWMWtZ6C	yes	no	yes	no	no	no	no
659	First week of COVID experimental vaccines in South Korea: 7 dead and more than 2,800 injured https://t.co/MdwY1qD0yd https://t.co/Yo3ycHHRH4D	yes	yes	yes	yes	yes	yes	yes
660	I haven't really published about vaccines being unsafe - my point has been that we just don't know it yet and so it's wise to expect. BUT now I've seen too many of these articles not to start seriously questioning safety. #COVID19 #Vaccine @moderna_tx https://t.co/AuZhaseNsz	no					yes	yes
661	The first batch (1.1 million) of AstraZeneca VOCID-19 vaccines arrived in Indonesia today under the global scheme for the exchange of Covax Facility vaccines, co-led by WHO and the global vaccine alliance. Indonesia is seeking at least 13.7 million doses of AstraZeneca vaccines. https://t.co/JRyiC4ZFkN	yes	no	yes	no	no	no	no
662	Pfizer reports that the IRL vaccine is 97% effective against symptomatic and 94% effective against asymptomatic disease. These vaccines are a complete and total scientific miracle. https://t.co/hc7IhuNMrK	yes	no	yes	no	no	no	no
663	BREAKING: The Coalition fails to offer additional Covid-19 vaccines from the EU and the UK. In other news, HSE Executive Director Paul Reid increases his wages to 420.103.	yes		yes	yes	no	no	no
664	We have transported and delivered the first batch of COVID-19 vaccines to Ethiopia. The shipment has arrived today and has been delivered to the Ministry of Health of Ethiopia at a ceremony held at our cargo terminal. We will continue to provide this mission critical service to save lives. #FlyEthiopian https://t.co/yx3XtNq0JR	yes	no	yes	no	no	no	no
665	Over the past two weeks, UNICEF and partners have delivered more than 15 million doses of COVID-19 vaccines to countries through COVAX. Together with @WHO, @GAVI and @CEPIvaccines, we are working to make vaccines available to all. https://t.co/IJq8DXs3MN	yes	no	yes	no	no	no	no
666	Denmark and Norway have temporarily suspended the release of the AstraZeneca-Oxford Covid-19 vaccine on blood coagulation problems https://t.co/4KesCTg1cr https://t.co/CxKwjfSppU	yes	no	yes	yes	yes	yes	yes
667	After a troop of eight western lowland gorillas became ill in January, staff at the San Diego Zoo received experimental VOCID-19 vaccines to give great apes in their care, including bonobos and orangutans https://t.co/TVTHQID8bK	yes	no	yes	no	no	no	no
668	VOCID-19 vaccines have reached the city of Hongera to all those who made this happen @MoH_Kenya, @gavi, @WHOKenya, @UNICEF, @CEPIvaccines. We have played our part - KES 84 billion to COVAX, a health association, and science, between @KEMRI_Kenya &amp; @OxfordVacGroup. https://t.co/00JexjoOAa	yes	no	yes	no	no	no	no
